"","Timestamp_UTC","TS","npoints","u_star","taur","Hcr","LE_wplr","Evap","Fc_wplr","Fc_wpl_umol","CO2_conc","CO2_PPM","CO2_sig_str","H2O_conc","H2O_sig_str","Temp_amb","Amb_Press","wind_speed","wind_dir_sonic","obukhov","zeta","rou","sigmaw_ustar","Xmax","XR90","Evap_filter","RH","Timestamp","Abs_Press","TW","WL","Timestamp_EET"
"1",2018-01-01,"18/01/01 0:00 0:30",18000,0.214138,-0.057195,16.258988,39.848735,0.028329,-0.007424,-0.16868,749.989069,395.734614,0.96,2.508302,0.948768,-1.846744,97.331962,4.990244,146.372672,-46.150465,-0.043337,6.8e-05,5.302959,61.15696,122.313921,0.028329,58.8267511875777,"01.01.18 04.00.00 AM",99.588,0.563,100.289,2018-01-01 04:00:00
"2",2018-01-01 00:30:00,"18/01/01 0:30 1:00",18000,0.197488,-0.048669,17.949741,40.939258,0.029088,-0.01027,-0.233368,750.269661,395.699274,0.96,2.488407,0.948524,-1.939473,97.344331,5.089654,145.479466,-33.07387,-0.060471,5.8e-05,6.459601,56.413684,112.827367,0.029088,58.7416546573193,"01.01.18 04.30.00 AM",99.597,0.563,100.29,2018-01-01 04:30:00
"3",2018-01-01 01:00:00,"18/01/01 1:00 1:30",17999,0.202553,-0.051236,22.00158,40.910671,0.029015,-0.01241,-0.281993,751.00253,395.791602,0.96,2.448122,0.948107,-2.130485,97.346288,5.235285,143.481525,-29.73641,-0.067258,6.1e-05,6.300921,56.176587,112.353173,0.029015,58.5725307151458,"01.01.18 05.00.00 AM",99.616,0.563,100.292,2018-01-01 05:00:00
"4",2018-01-01 01:30:00,"18/01/01 1:30 2:00",18000,0.220924,-0.060995,22.703608,41.884708,0.029689,-0.011746,-0.266891,751.137532,395.57474,0.96,2.506843,0.948082,-2.301725,97.354012,5.199757,144.021417,-37.424071,-0.053442,7.2e-05,5.356942,58.884501,117.769003,0.029689,60.7055545040817,"01.01.18 05.30.00 AM",99.638,0.674,100.294,2018-01-01 05:30:00
"5",2018-01-01 02:00:00,"18/01/01 2:00 2:30",18000,0.259015,-0.083802,27.318557,50.428286,0.03575,-0.012344,-0.280495,750.870734,395.621853,0.959997,2.509549,0.948049,-2.137916,97.365155,5.85532,143.311042,-50.124107,-0.039901,9.9e-05,4.498386,58.160358,116.320716,0.03575,60.0736272738379,"01.01.18 06.00.00 AM",99.647,0.674,100.295,2018-01-01 06:00:00
"6",2018-01-01 02:30:00,"18/01/01 2:30 3:00",17999,0.246769,-0.07607,26.583801,50.764076,0.036015,-0.015443,-0.350902,751.033967,395.687163,0.959991,2.440396,0.948015,-2.079989,97.382276,5.86065,144.417573,-44.4065,-0.045038,9e-05,4.71748,58.647295,117.294589,0.036015,58.1804981447824,"01.01.18 06.30.00 AM",99.628,0.674,100.293,2018-01-01 06:30:00
"7",2018-01-01 03:00:00,"18/01/01 3:00 3:30",18000,0.244152,-0.0745,26.632847,48.351164,0.034282,-0.01295,-0.294261,751.482443,395.733985,0.959958,2.447216,0.948001,-2.155347,97.398269,6.170799,146.33962,-43.14246,-0.046358,8.8e-05,4.88971,57.573263,115.146527,0.034282,58.6534531621862,"01.01.18 07.00.00 AM",99.657,0.674,100.296,2018-01-01 07:00:00
"8",2018-01-01 03:30:00,"18/01/01 3:30 4:00",18000,0.249645,-0.077861,27.29776,52.780986,0.037461,-0.012703,-0.288652,751.182981,395.729156,0.959958,2.394709,0.948001,-2.01167,97.403727,6.055285,145.976695,-44.728862,-0.044714,9.2e-05,4.78294,57.364502,114.729005,0.037461,56.8175187802848,"01.01.18 07.30.00 AM",99.688,0.784,100.299,2018-01-01 07:30:00
"9",2018-01-01 04:00:00,"18/01/01 4:00 4:30",17999,0.267867,-0.089639,29.706313,60.351853,0.042858,-0.013081,-0.297236,751.30192,395.805953,0.959896,2.378128,0.948,-1.973627,97.411177,6.715594,150.578028,-50.528317,-0.039582,0.000106,4.444209,56.865073,113.730145,0.042858,56.2733553335564,"01.01.18 08.00.00 AM",99.71,0.893,100.301,2018-01-01 08:00:00
"10",2018-01-01 04:30:00,"18/01/01 4:30 5:00",18000,0.219395,-0.060139,25.385063,46.716591,0.033133,-0.013379,-0.304014,751.457131,395.842332,0.959912,2.449949,0.948,-1.961222,97.429106,5.870118,147.210797,-32.810057,-0.060957,7.1e-05,5.689805,56.485135,112.97027,0.033133,57.9223043021924,"01.01.18 08.30.00 AM",99.741,1.003,100.304,2018-01-01 08:30:00
"11",2018-01-01 05:00:00,"18/01/01 5:00 5:30",18000,0.256445,-0.082137,26.77828,52.229158,0.037069,-0.014449,-0.328319,751.040725,395.763605,0.959931,2.448107,0.948,-1.787629,97.450885,6.169362,143.543129,-49.402547,-0.040484,9.7e-05,4.402378,59.741022,119.482043,0.037069,57.17717286783,"01.01.18 09.00.00 AM",99.734,1.112,100.303,2018-01-01 09:00:00
"12",2018-01-01 05:30:00,"18/01/01 5:30 6:00",18000,0.312515,-0.121972,26.581007,59.035226,0.041961,-0.012998,-0.29535,751.341827,395.953933,0.959702,2.397548,0.947998,-1.639239,97.48051,6.579956,132.376594,-88.882391,-0.022502,0.000144,3.479953,59.631779,119.263557,0.041961,55.4164150724153,"01.01.18 09.30.00 AM",99.784,1.221,100.308,2018-01-01 09:30:00
"13",2018-01-01 06:00:00,"18/01/01 6:00 6:30",17999,0.301059,-0.113178,28.325603,54.141549,0.038416,-0.013139,-0.298559,751.433498,396.05291,0.95926,2.494872,0.947981,-1.571164,97.493675,7.464461,142.432519,-75.744774,-0.026404,0.000134,3.812957,57.456642,114.913284,0.038416,57.3914542188724,"01.01.18 10.00.00 AM",99.825,1.33,100.313,2018-01-01 10:00:00
"14",2018-01-01 06:30:00,"18/01/01 6:30 7:00",18000,0.34455,-0.148091,36.697966,75.854686,0.053898,-0.023657,-0.537538,750.711389,396.070031,0.959391,2.42257,0.947966,-1.249828,97.510645,7.702404,140.244479,-86.953688,-0.023001,0.000175,3.206831,57.943335,115.886669,0.053898,54.4892289715146,"01.01.18 10.30.00 AM",99.828,1.439,100.313,2018-01-01 10:30:00
"15",2018-01-01 07:00:00,"18/01/01 7:00 7:30",18000,0.388553,-0.188413,26.088622,59.714628,0.042459,-0.008074,-0.183458,751.095466,396.103354,0.959621,2.451034,0.94798,-1.235411,97.546382,7.109098,125.204559,-173.543155,-0.011525,0.000223,2.731235,58.651801,117.303602,0.042459,55.0739475972963,"01.01.18 11.00.00 AM",99.856,1.439,100.316,2018-01-01 11:00:00
"16",2018-01-01 07:30:00,"18/01/01 7:30 8:00",17999,0.406281,-0.206238,41.138776,67.428172,0.047753,-0.021374,-0.485672,752.357667,396.304205,0.959052,2.55381,0.947552,-1.495039,97.572924,8.284917,125.791788,-130.067542,-0.015377,0.000244,2.647561,57.584125,115.168249,0.047753,58.4348333380998,"01.01.18 11.30.00 AM",99.875,1.439,100.318,2018-01-01 11:30:00
"17",2018-01-01 08:00:00,"18/01/01 8:00 8:30",17991,0.38072,-0.181439,46.923791,64.474899,0.045477,-0.020983,-0.476772,752.583226,395.682134,0.959277,2.760873,0.947862,-1.98316,97.607521,7.901849,133.313036,-95.179895,-0.021013,0.000214,2.709722,60.200231,120.400462,0.045477,65.374012357007,"01.01.18 12.00.00 PM",99.891,1.33,100.319,2018-01-01 12:00:00
"18",2018-01-01 08:30:00,"18/01/01 8:30 9:00",17993,0.375226,-0.176083,47.585673,63.380789,0.044671,-0.016316,-0.370743,752.08542,395.77111,0.959258,2.844747,0.947907,-1.694641,97.629125,8.274737,138.719792,-90.063139,-0.022207,0.000208,2.889287,57.998691,115.997382,0.044671,66.0088359368906,"01.01.18 12.30.00 PM",99.891,1.33,100.319,2018-01-01 12:30:00
"19",2018-01-01 09:00:00,"18/01/01 9:00 9:30",18000,0.363354,-0.164808,30.212886,60.246258,0.042726,-0.010876,-0.247119,750.600589,395.73248,0.959517,2.763256,0.947993,-1.150611,97.635631,7.988817,135.553932,-124.490484,-0.016065,0.000195,2.983458,58.315727,116.631454,0.042726,61.7228557132599,"01.01.18 01.00.00 PM",99.919,1.33,100.322,2018-01-01 13:00:00
"20",2018-01-01 09:30:00,"18/01/01 9:30 10:00",17987,0.483895,-0.292357,50.914009,76.615398,0.054168,-0.033667,-0.764989,751.364456,396.053453,0.959192,2.722855,0.947905,-1.127412,97.658825,8.368559,129.383875,-178.941559,-0.011177,0.000346,1.982878,61.216822,122.433643,0.054168,60.7220059894884,"01.01.18 01.30.00 PM",99.922,1.439,100.322,2018-01-01 13:30:00
"21",2018-01-01 10:00:00,"18/01/01 10:00 10:30",17994,0.380096,-0.180416,31.403938,55.250463,0.039117,-0.019103,-0.434057,751.076131,395.827141,0.959555,2.817651,0.947993,-1.169587,97.671675,7.188923,126.692421,-138.792988,-0.01441,0.000213,2.696672,60.529238,121.058475,0.039117,63.0213156526229,"01.01.18 02.00.00 PM",99.944,1.548,100.325,2018-01-01 14:00:00
"22",2018-01-01 10:30:00,"18/01/01 10:30 11:00",18000,0.369604,-0.170566,30.839885,57.462159,0.040706,-0.012498,-0.283991,750.980899,395.838967,0.959461,2.851004,0.947992,-1.085993,97.685605,7.381335,125.917218,-129.280174,-0.01547,0.000202,2.909936,58.517947,117.035894,0.040706,63.396331921708,"01.01.18 02.30.00 PM",99.956,1.656,100.326,2018-01-01 14:30:00
"23",2018-01-01 11:00:00,"18/01/01 11:00 11:30",17999,0.374177,-0.174812,29.557064,54.133429,0.038331,-0.007026,-0.159657,750.968183,395.833625,0.959413,2.902004,0.947952,-1.041196,97.69849,7.45656,124.668133,-140.203761,-0.014265,0.000207,2.866993,58.517571,117.035141,0.038331,64.3290520071007,"01.01.18 03.00.00 PM",99.922,1.764,100.322,2018-01-01 15:00:00
"24",2018-01-01 11:30:00,"18/01/01 11:30 12:00",18000,0.394301,-0.194022,26.935445,48.847131,0.034576,-0.009773,-0.222064,750.674346,395.879951,0.95946,2.973853,0.947933,-0.859098,97.70838,7.310161,125.461889,-180.205833,-0.011098,0.00023,2.650649,59.224982,118.449964,0.034576,65.0904533167587,"01.01.18 03.30.00 PM",99.915,1.872,100.322,2018-01-01 15:30:00
"25",2018-01-01 12:00:00,"18/01/01 12:00 12:30",18000,0.368467,-0.169405,30.388929,50.868605,0.035955,-0.018095,-0.411152,750.378912,395.780675,0.959565,3.055089,0.947978,-0.824126,97.717045,7.076389,124.684445,-131.288173,-0.015234,0.000201,2.886609,59.071859,118.143718,0.035955,66.7058941089743,"01.01.18 04.00.00 PM",99.899,1.98,100.32,2018-01-01 16:00:00
"26",2018-01-01 12:30:00,"18/01/01 12:30 13:00",18000,0.368958,-0.169477,20.305541,51.366739,0.036508,-0.007993,-0.181626,749.104398,395.997528,0.959554,2.966274,0.947992,-0.208898,97.710867,7.063729,127.987096,-188.879884,-0.010589,0.000201,2.800824,60.436891,120.873782,0.036508,62.0585132184414,"01.01.18 04.30.00 PM",99.909,1.98,100.321,2018-01-01 16:30:00
"27",2018-01-01 13:00:00,"18/01/01 13:00 13:30",17999,0.426251,-0.22594,25.391852,64.5419,0.045921,-0.009406,-0.213721,748.866947,396.326319,0.959468,2.799444,0.947952,0.156652,97.713301,7.929705,122.190743,-232.730265,-0.008594,0.000268,2.421519,59.030009,118.060018,0.045921,57.1066617365298,"01.01.18 05.00.00 PM",99.883,2.088,100.318,2018-01-01 17:00:00
"28",2018-01-01 13:30:00,"18/01/01 13:30 14:00",18000,0.386398,-0.185613,20.042237,53.542022,0.038107,-0.018586,-0.422312,748.461315,396.222806,0.95924,2.83208,0.947981,0.229319,97.710521,7.219165,126.675768,-218.222471,-0.009165,0.000221,2.621227,60.9405,121.881,0.038107,57.4834638179087,"01.01.18 05.30.00 PM",99.883,2.41,100.318,2018-01-01 17:30:00
"29",2018-01-01 14:00:00,"18/01/01 14:00 14:30",17911,0.308072,-0.117973,9.604917,56.897205,0.040658,-0.44142,-10.030104,748.780396,396.442902,0.95714,2.937603,0.945989,0.195522,97.698612,6.345991,127.290186,-199.027139,-0.010049,0.00014,3.985684,54.240449,108.480899,0.040658,59.7644769868043,"01.01.18 06.00.00 PM",99.905,2.517,100.321,2018-01-01 18:00:00
"30",2018-01-01 14:30:00,"18/01/01 14:30 15:00",18000,0.38722,-0.186221,6.639797,56.427491,0.040382,0.000616,0.014006,748.115799,396.427251,0.959463,2.856524,0.947986,0.458826,97.686356,5.985321,125.027361,-515.220549,-0.003882,0.000221,2.596204,61.283644,122.567287,0.040382,57.069854966829,"01.01.18 06.30.00 PM",99.889,2.303,100.319,2018-01-01 18:30:00
"31",2018-01-01 15:00:00,"18/01/01 15:00 15:30",17999,0.37714,-0.17644,18.77179,74.894078,0.053502,-0.011596,-0.263496,747.875437,396.782976,0.959029,2.635994,0.947847,0.786323,97.676694,7.983365,128.209297,-203.318713,-0.009837,0.00021,2.988902,56.169668,112.339336,0.053502,51.4915340463369,"01.01.18 07.00.00 PM",99.874,2.088,100.317,2018-01-01 19:00:00
"32",2018-01-01 15:30:00,"18/01/01 15:30 16:00",18000,0.379539,-0.178718,21.171184,66.874693,0.047689,-0.019296,-0.438448,748.06746,396.823714,0.959186,2.744409,0.947825,0.720111,97.668927,7.195585,123.861032,-191.065026,-0.010468,0.000213,2.65747,61.329573,122.659146,0.047689,53.8536053459717,"01.01.18 07.30.00 PM",99.893,2.088,100.319,2018-01-01 19:30:00
"33",2018-01-01 16:00:00,"18/01/01 16:00 16:30",18000,0.366761,-0.166759,19.880763,62.630868,0.044656,-0.010794,-0.245276,747.034425,396.577255,0.959199,2.827376,0.947992,0.822881,97.663845,7.011191,125.120853,-183.645606,-0.010891,0.000199,2.81465,60.548218,121.096437,0.044656,55.0915832998878,"01.01.18 08.00.00 PM",99.871,1.98,100.317,2018-01-01 20:00:00
"34",2018-01-01 16:30:00,"18/01/01 16:30 17:00",17999,0.33117,-0.135952,7.692008,48.145169,0.034426,-0.001597,-0.036283,746.40542,396.274859,0.959496,2.999446,0.948,0.788244,97.659954,6.376652,121.710881,-304.042644,-0.006578,0.000162,3.551129,55.484808,110.969615,0.034426,58.5834833080048,"01.01.18 08.30.00 PM",99.878,1.872,100.318,2018-01-01 20:30:00
"35",2018-01-01 17:00:00,"18/01/01 17:00 17:30",18000,0.346471,-0.148788,13.888438,57.671884,0.04117,-0.008664,-0.196863,746.471139,396.355939,0.959436,2.96611,0.948,0.830974,97.665448,6.023171,122.415322,-211.449489,-0.009459,0.000177,3.130096,58.760644,117.521288,0.04117,57.7627350791696,"01.01.18 09.00.00 PM",99.89,1.656,100.319,2018-01-01 21:00:00
"36",2018-01-01 17:30:00,"18/01/01 17:30 18:00",18000,0.285267,-0.100953,8.632359,46.73351,0.033398,-0.004984,-0.113243,747.046505,396.310814,0.959349,2.938365,0.948,0.592803,97.668525,5.688912,125.508682,-179.555299,-0.011139,0.00012,3.769691,61.066259,122.132518,0.033398,58.1662916167542,"01.01.18 09.30.00 PM",99.919,1.656,100.322,2018-01-01 21:30:00
"37",2018-01-01 18:00:00,"18/01/01 18:00 18:30",18000,0.295941,-0.108693,10.730837,47.722395,0.034077,-0.005369,-0.121992,747.115388,396.18989,0.9595,2.879612,0.948,0.463994,97.663835,5.502501,128.782093,-168.318489,-0.011882,0.000129,3.329858,65.098589,130.197177,0.034077,57.5106610161512,"01.01.18 10.00.00 PM",99.916,1.548,100.322,2018-01-01 22:00:00
"38",2018-01-01 18:30:00,"18/01/01 18:30 19:00",17999,0.347817,-0.150289,15.570844,57.200865,0.040797,-0.010758,-0.24444,747.979014,396.25083,0.959081,2.875389,0.948,0.303717,97.686561,6.528343,123.854271,-195.207913,-0.010245,0.000179,3.004448,60.491584,120.983167,0.040797,58.0638718782984,"01.01.18 10.30.00 PM",99.903,1.439,100.321,2018-01-01 22:30:00
"39",2018-01-01 19:00:00,"18/01/01 19:00 19:30",18000,0.317884,-0.125819,17.959815,47.170521,0.033534,-0.01075,-0.244256,749.061217,395.924626,0.959083,2.976378,0.948,-0.294612,97.712141,5.747207,122.41953,-135.93729,-0.014713,0.000149,3.205689,62.643178,125.286356,0.033534,62.640710274863,"01.01.18 11.00.00 PM",99.932,1.439,100.323,2018-01-01 23:00:00
"40",2018-01-01 19:30:00,"18/01/01 19:30 20:00",18000,0.202579,-0.051114,12.141199,35.677415,0.025387,-0.007746,-0.176016,749.011312,395.767658,0.959565,2.961825,0.948,-0.368755,97.730874,4.339936,127.632057,-51.266846,-0.039012,6.1e-05,5.693714,60.912801,121.825602,0.025387,62.6556059451376,"01.01.18 11.30.00 PM",99.938,1.33,100.324,2018-01-01 23:30:00
"41",2018-01-01 20:00:00,"18/01/01 20:00 20:30",18000,0.296729,-0.109586,11.535789,49.390279,0.035254,-0.007598,-0.172649,748.661462,395.879672,0.959538,2.782291,0.948,-0.09501,97.741279,5.242701,130.724533,-159.213819,-0.012562,0.00013,3.150918,67.865898,135.731795,0.035254,57.7523409681739,"01.02.18 12.00.00 AM",99.938,1.33,100.324,2018-01-02
"42",2018-01-01 20:30:00,"18/01/01 20:30 21:00",17999,0.267523,-0.089136,13.519945,41.111741,0.029282,-0.009571,-0.217482,749.099819,395.842259,0.959124,2.79949,0.948,-0.246682,97.755751,5.531913,128.404674,-105.525341,-0.018953,0.000106,3.982469,62.157617,124.315234,0.029282,58.7226194826034,"01.02.18 12.30.00 AM",99.938,1.33,100.324,2018-01-02 00:30:00
"43",2018-01-01 21:00:00,"18/01/01 21:00 21:30",18000,0.312238,-0.121472,16.388259,54.370113,0.03874,-0.009654,-0.219362,749.27273,395.771421,0.959053,2.831588,0.948,-0.320017,97.770238,6.361652,132.139603,-136.623217,-0.014639,0.000144,3.572547,58.442019,116.884038,0.03874,59.6984787257645,"01.02.18 01.00.00 AM",99.916,1.221,100.322,2018-01-02 01:00:00
"44",2018-01-01 21:30:00,"18/01/01 21:30 22:00",18000,0.241471,-0.072664,12.349792,41.476688,0.02955,-0.006853,-0.155707,749.281089,395.702431,0.959077,2.873252,0.948,-0.386877,97.770478,5.105889,136.00122,-83.697499,-0.023896,8.6e-05,4.558018,61.547766,123.095533,0.02955,60.8583269606808,"01.02.18 01.30.00 AM",99.916,1.221,100.322,2018-01-02 01:30:00
"45",2018-01-01 22:00:00,"18/01/01 22:00 22:30",17999,0.25511,-0.081104,12.200348,44.889826,0.032,-0.004852,-0.110243,749.252178,395.685396,0.959072,2.855833,0.948,-0.414586,97.761736,5.311422,137.731621,-98.404173,-0.020324,9.6e-05,4.140128,63.064089,126.128178,0.032,60.6057365306636,"01.02.18 02.00.00 AM",99.904,1.112,100.321,2018-01-02 02:00:00
"46",2018-01-01 22:30:00,"18/01/01 22:30 23:00",18000,0.361576,-0.162958,16.631765,57.386747,0.040911,-0.008659,-0.19675,749.424152,395.699126,0.959022,2.710981,0.947996,-0.454529,97.75412,7.053622,136.651937,-207.728948,-0.009628,0.000193,2.777297,62.047403,124.094805,0.040911,57.691375456408,"01.02.18 02.30.00 AM",99.939,1.003,100.324,2018-01-02 02:30:00
"47",2018-01-01 23:00:00,"18/01/01 23:00 23:30",18000,0.328087,-0.134261,19.24015,58.70094,0.041814,-0.006924,-0.157321,749.76649,395.612616,0.959012,2.683549,0.947997,-0.623095,97.760449,7.028482,137.839616,-136.746225,-0.014626,0.000159,3.223302,60.498416,120.996832,0.041814,57.7799947589509,"01.02.18 03.00.00 AM",99.892,1.003,100.32,2018-01-02 03:00:00
"48",2018-01-01 23:30:00,"18/01/01 23:30 24:00",18000,0.263421,-0.086568,15.659514,46.63549,0.033208,-0.006636,-0.15078,749.846815,395.577006,0.959015,2.72133,0.948,-0.690256,97.758988,6.541383,141.239585,-87.270878,-0.022917,0.000102,4.518599,57.022754,114.045508,0.033208,58.8676462911544,"01.02.18 03.30.00 AM",99.889,0.893,100.319,2018-01-02 03:30:00
"49",2018-01-02,"18/01/02 0:00 0:30",17999,0.270519,-0.091263,14.892406,47.419798,0.033785,-0.006684,-0.151883,749.568123,395.572642,0.959013,2.708942,0.948,-0.586415,97.758834,6.598104,143.09996,-98.400102,-0.020325,0.000108,4.298865,57.848844,115.697689,0.033785,58.178277518378,"01.02.18 04.00.00 AM",99.87,0.893,100.317,2018-01-02 04:00:00
"50",2018-01-02 00:30:00,"18/01/02 0:30 1:00",18000,0.272073,-0.092331,15.096196,53.345682,0.038042,-0.004964,-0.112789,749.979415,395.721603,0.959006,2.612644,0.948,-0.620205,97.757331,6.443646,147.131823,-97.135944,-0.02059,0.000109,4.169763,58.952543,117.905087,0.038042,56.242029870401,"01.02.18 04.30.00 AM",99.895,0.784,100.32,2018-01-02 04:30:00
"51",2018-01-02 01:00:00,"18/01/02 1:00 1:30",18000,0.318225,-0.126409,25.325973,71.824462,0.051167,-0.010294,-0.233909,750.461966,395.677056,0.959001,2.47566,0.947996,-0.862659,97.741249,7.744365,149.601287,-95.773572,-0.020883,0.00015,3.716204,55.600901,111.201803,0.051167,54.1996511738348,"01.02.18 05.00.00 AM",99.854,0.674,100.316,2018-01-02 05:00:00
"52",2018-01-02 01:30:00,"18/01/02 1:30 2:00",17999,0.310855,-0.120618,22.318145,63.910289,0.045528,-0.006826,-0.155111,750.419255,395.664763,0.959001,2.502623,0.947973,-0.848141,97.744958,7.651398,144.648996,-101.172893,-0.019768,0.000143,3.742396,56.551558,113.103116,0.045528,54.734592205175,"01.02.18 05.30.00 AM",99.861,0.563,100.317,2018-01-02 05:30:00
"53",2018-01-02 02:00:00,"18/01/02 2:00 2:30",18000,0.370796,-0.171593,27.578984,79.753333,0.056818,-0.00468,-0.106345,750.069824,395.542323,0.959002,2.499441,0.947993,-0.847292,97.72804,8.380324,155.763445,-138.742978,-0.014415,0.000203,3.037603,56.366023,112.732046,0.056818,54.6617676780321,"01.02.18 06.00.00 AM",99.861,0.563,100.317,2018-01-02 06:00:00
"54",2018-01-02 02:30:00,"18/01/02 2:30 3:00",18000,0.364252,-0.165618,26.348465,79.302464,0.056519,-0.006694,-0.152096,750.339827,395.619526,0.959001,2.448594,0.947968,-0.879405,97.724705,8.60458,154.861805,-136.882551,-0.014611,0.000196,3.369108,52.785243,105.570485,0.056519,53.6696489814553,"01.02.18 06.30.00 AM",99.779,0.674,100.308,2018-01-02 06:30:00
"55",2018-01-02 03:00:00,"18/01/02 3:00 3:30",18000,0.31418,-0.123169,22.586463,65.096055,0.046382,-0.005737,-0.130369,749.986251,395.578363,0.959001,2.470582,0.947955,-0.79977,97.722135,8.148352,146.014882,-103.093335,-0.0194,0.000146,4.205916,50.983005,101.966009,0.046382,53.8521874570873,"01.02.18 07.00.00 AM",99.829,0.784,100.313,2018-01-02 07:00:00
"56",2018-01-02 03:30:00,"18/01/02 3:30 4:00",17999,0.324815,-0.131553,18.181994,67.22179,0.04797,-0.004072,-0.092532,749.448292,395.580678,0.959,2.482348,0.947961,-0.596422,97.721366,8.002221,141.813033,-136.129584,-0.014692,0.000156,3.773839,53.84619,107.692381,0.04797,53.3489336205987,"01.02.18 07.30.00 AM",99.813,0.893,100.312,2018-01-02 07:30:00
"57",2018-01-02 04:00:00,"18/01/02 4:00 4:30",18000,0.350877,-0.153357,15.136294,71.093605,0.050795,-0.001378,-0.031315,748.718063,395.591333,0.959001,2.501693,0.947946,-0.326725,97.711424,8.543387,141.974052,-196.889637,-0.010158,0.000182,3.516593,52.885101,105.770203,0.050795,52.7678176443607,"01.02.18 08.00.00 AM",99.816,1.003,100.312,2018-01-02 08:00:00
"58",2018-01-02 04:30:00,"18/01/02 4:30 5:00",18000,0.409883,-0.209041,12.001902,77.992055,0.055793,-0.000302,-0.006873,748.113167,395.709122,0.959001,2.534379,0.947886,-0.0681,97.69514,8.504759,137.23763,-366.269753,-0.00546,0.000248,2.607176,57.799261,115.598521,0.055793,52.5085808595344,"01.02.18 08.30.00 AM",99.819,1.112,100.312,2018-01-02 08:30:00
"59",2018-01-02 05:00:00,"18/01/02 5:00 5:30",18000,0.323469,-0.130146,12.659108,66.204396,0.047326,-0.002034,-0.046219,747.945676,395.752552,0.959001,2.573582,0.947918,0.03319,97.695188,8.112643,141.65658,-180.089722,-0.011106,0.000155,3.900503,52.65309,105.30618,0.047326,52.9487697768059,"01.02.18 09.00.00 AM",99.813,1.221,100.311,2018-01-02 09:00:00
"60",2018-01-02 05:30:00,"18/01/02 5:30 6:00",17999,0.386359,-0.185564,10.532007,74.378179,0.05323,-0.001773,-0.040284,747.555886,395.777411,0.959,2.550905,0.947874,0.217854,97.69391,8.362205,141.261447,-341.521548,-0.005856,0.00022,2.831569,57.29679,114.593581,0.05323,51.8173468727949,"01.02.18 09.30.00 AM",99.806,1.33,100.311,2018-01-02 09:30:00
"61",2018-01-02 06:00:00,"18/01/02 6:00 6:30",18000,0.360856,-0.161805,9.361409,72.77117,0.052101,-0.007839,-0.17813,747.62346,395.983455,0.959,2.536958,0.94786,0.332291,97.698091,7.832255,141.173757,-304.270694,-0.006573,0.000192,2.97208,58.885817,117.771634,0.052101,51.129003414273,"01.02.18 10.00.00 AM",99.79,1.439,100.309,2018-01-02 10:00:00
"62",2018-01-02 06:30:00,"18/01/02 6:30 7:00",18000,0.321419,-0.128268,6.786899,62.312338,0.04463,-0.005316,-0.120796,747.02434,395.983798,0.959,2.614563,0.947954,0.51273,97.690079,7.205279,139.972755,-280.950538,-0.007119,0.000153,3.479902,58.040068,116.080136,0.04463,52.0423360158352,"01.02.18 10.30.00 AM",99.762,1.439,100.306,2018-01-02 10:30:00
"63",2018-01-02 07:00:00,"18/01/02 7:00 7:30",17999,0.284116,-0.100167,5.100864,55.857023,0.040018,-0.003951,-0.089787,746.744398,396.052838,0.959,2.697245,0.947926,0.635623,97.682999,6.974261,143.085632,-242.190373,-0.008258,0.000119,4.088364,57.450439,114.900877,0.040018,53.2362603617973,"01.02.18 11.00.00 AM",99.762,1.439,100.306,2018-01-02 11:00:00
"64",2018-01-02 07:30:00,"18/01/02 7:30 8:00",18000,0.304405,-0.114884,4.080052,58.277062,0.041779,-0.003986,-0.090574,746.147901,396.078608,0.959,2.68119,0.947967,0.861457,97.677081,6.988316,141.630988,-333.375291,-0.005999,0.000137,3.647261,58.905698,117.811396,0.041779,52.1050446011988,"01.02.18 11.30.00 AM",99.737,1.548,100.304,2018-01-02 11:30:00
"65",2018-01-02 08:00:00,"18/01/02 8:00 8:30",18000,0.272072,-0.091676,-1.292216,54.348286,0.03904,-0.001593,-0.03619,745.279687,396.045964,0.959001,2.776611,0.947983,1.107706,97.667265,6.797594,141.529283,-982.737761,-0.002035,0.000109,4.544419,55.031281,110.062562,0.03904,53.056476888722,"01.02.18 12.00.00 PM",99.714,1.764,100.301,2018-01-02 12:00:00
"66",2018-01-02 08:30:00,"18/01/02 8:30 9:00",18000,0.337848,-0.141309,4.353056,59.974904,0.043003,-0.005655,-0.128492,745.089963,396.090224,0.959002,2.739343,0.947953,1.196073,97.655825,7.249099,141.860584,-433.708741,-0.004611,0.000169,3.094323,60.764279,121.528558,0.043003,52.0287776995332,"01.02.18 12.30.00 PM",99.692,1.98,100.299,2018-01-02 12:30:00
"67",2018-01-02 09:00:00,"18/01/02 9:00 9:30",17999,0.311099,-0.119759,4.505934,55.740702,0.039963,-0.005795,-0.131673,744.570233,396.01094,0.959001,2.731881,0.947955,1.254255,97.62899,6.37045,136.477663,-342.359757,-0.005842,0.000143,3.257651,63.141119,126.282238,0.039963,51.6810087605163,"01.02.18 01.00.00 PM",99.676,2.088,100.297,2018-01-02 13:00:00
