year month day id wd wsd tmp
2002 01 19 89512 120 20 -.2
2002 01 20 89512 130 24 -1.4
2002 01 20 89512 130 24 -.9
2002 01 20 89512 110 24 1.1
2002 01 20 89512 120 16 .1
2002 01 21 89512 130 16 -2.1
2002 01 21 89512 130 26 -1.6
2002 01 21 89512 120 30 -.3
2002 01 22 89512 130 20 -1.9
2002 01 22 89512 170 16 -2.3
2002 01 22 89512 100 6 .5
2002 01 22 89512 10 6 -.8
2002 01 23 89512 170 8 -4.7
2002 01 23 89512 130 14 -3.7
2002 01 23 89512 110 14 -.5
2002 01 23 89512 100 10 -1.5
2002 01 24 89512 90 8 -4.3
2002 01 24 89512 120 14 -2.9
2002 01 24 89512 130 6 -1.7
2002 01 24 89512 140 6 -.8
2002 01 25 89512 130 4 -2.3
2002 01 25 89512 120 16 -2.5
2002 01 25 89512 100 12 -.6
2002 01 25 89512 80 6 -2.2
2002 01 26 89512 120 10 -3.4
2002 01 26 89512 130 22 -3.4
2002 01 26 89512 130 24 -3.7
2002 01 26 89512 120 18 -3.7
2002 01 27 89512 130 18 -4.7
2002 01 27 89512 120 16 -4
2002 01 27 89512 110 10 -1.7
2002 01 27 89512 130 12 -2.1
2002 01 28 89512 160 18 -4.1
2002 01 28 89512 140 16 -3.6
2002 01 29 89512 170 22 -3.9
2002 01 29 89512 130 18 .4
2002 01 29 89512 120 6 -.7
2002 01 30 89512 190 10 -4.9
2002 01 30 89512 190 20 -5.5
2002 01 30 89512 110 8 -1.6
2002 01 31 89512 10 2 -7.6
2002 01 31 89512 90 12 -2.6
2002 01 31 89512 360 6 -6.2
2003 01 01 89512 120 24 -1.6
2003 01 01 89512 120 24 -1
2003 01 01 89512 110 28 -.4
2003 01 01 89512 120 24 -.8
2003 01 02 89512 130 30 -2
2003 01 02 89512 130 30 -.8
2003 01 02 89512 100 24 .7
2003 01 02 89512 110 18 .9
2003 01 03 89512 170 24 -2.3
2003 01 03 89512 160 26 -1.6
2003 01 03 89512 100 24 1.1
2003 01 03 89512 100 16 .7
2003 01 04 89512 120 12 -2.4
2003 01 04 89512 130 18 -1.1
2003 01 04 89512 90 16 1.8
2003 01 04 89512 100 2 .8
2003 01 05 89512 180 18 -2.7
2003 01 05 89512 140 16 -.9
2003 01 05 89512 70 8 -.1
2003 01 05 89512 30 4 -1.9
2003 01 06 89512 100 8 -2.9
2003 01 06 89512 120 12 -1.6
2003 01 06 89512 20 6 .3
2003 01 06 89512 30 4 -.1
2003 01 07 89512 170 8 -.6
2003 01 07 89512 340 4 .4
2003 01 07 89512 30 4 1.3
2003 01 07 89512 150 4 -.1
2003 01 08 89512 120 2 -2.6
2003 01 08 89512 60 4 -2.2
2003 01 08 89512 50 4 .8
2003 01 08 89512 40 4 -1.1
2003 01 09 89512 140 2 -4.7
2003 01 09 89512 60 4 -3.8
2003 01 09 89512 50 4 -1.6
2003 01 10 89512 170 2 -5.5
2003 01 10 89512 110 2 -5.1
2003 01 10 89512 90 2 0
2003 01 10 89512 60 4 -1
2003 01 11 89512 90 12 -4.8
2003 01 11 89512 110 16 -3.8
2003 01 11 89512 80 16 -1
2003 01 11 89512 130 10 -1
2003 01 12 89512 110 10 -3.4
2003 01 12 89512 140 20 -.7
2003 01 12 89512 110 14 1.8
2003 01 12 89512 120 6 .6
2003 01 13 89512 100 2 -1
2003 01 13 89512 120 10 -.2
2003 01 13 89512 50 4 1.3
2003 01 13 89512 30 4 .8
2003 01 14 89512 180 28 -2.3
2003 01 14 89512 150 22 -2.2
2003 01 14 89512 80 12 1.1
2003 01 14 89512 40 6 -1.1
2003 01 15 89512 100 16 -3
2003 01 15 89512 110 14 -2.4
2003 01 15 89512 110 16 .4
2003 01 15 89512 130 16 1.1
2003 01 16 89512 130 18 0
2003 01 16 89512 110 22 1.6
2003 01 16 89512 120 20 2.9
2003 01 16 89512 130 10 2.3
2003 01 17 89512 110 10 -.9
2003 01 17 89512 150 22 -.4
2003 01 17 89512 80 8 1.4
2003 01 17 89512 70 8 1.8
2003 01 18 89512 130 14 -.9
2003 01 18 89512 130 14 -.6
2003 01 18 89512 100 14 1.4
2003 01 18 89512 110 14 .7
2003 01 19 89512 130 12 -.2
2003 01 19 89512 120 10 .3
2003 01 19 89512 110 14 2.2
2003 01 19 89512 110 6 1.4
2003 01 20 89512 130 10 .3
2003 01 20 89512 140 14 .9
2003 01 20 89512 90 6 3.2
2003 01 20 89512 110 8 1.1
2003 01 21 89512 130 16 -1.9
2003 01 21 89512 130 8 .1
2003 01 21 89512 40 6 3
2003 01 21 89512 350 6 .7
2003 01 22 89512 150 2 -1.8
2003 01 22 89512 160 8 1.3
2003 01 22 89512 100 12 2.2
2003 01 22 89512 120 18 1.2
2003 01 23 89512 130 22 -.5
2003 01 23 89512 130 20 .3
2003 01 23 89512 110 28 .5
2003 01 23 89512 120 28 0
2003 01 24 89512 140 26 .6
2003 01 24 89512 130 26 .7
2003 01 24 89512 120 14 .8
2003 01 24 89512 130 18 1.2
2003 01 25 89512 120 12 -.4
2003 01 25 89512 130 22 -.6
2003 01 25 89512 120 24 .9
2003 01 25 89512 110 12 0
2003 01 26 89512 130 14 -1
2003 01 26 89512 130 14 -1.1
2003 01 26 89512 120 22 1.3
2003 01 26 89512 120 24 1.2
2003 01 27 89512 130 28 .3
2003 01 27 89512 130 26 1.3
2003 01 27 89512 100 16 2.6
2003 01 27 89512 100 2 2.9
2003 01 28 89512 200 22 -1.1
2003 01 28 89512 180 20 -1.1
2003 01 28 89512 150 10 1.9
2003 01 29 89512 140 18 .3
2003 01 29 89512 130 18 .7
2003 01 29 89512 60 6 1.8
2003 01 29 89512 190 6 .6
2003 01 30 89512 170 22 -.7
2003 01 30 89512 170 20 -.2
2003 01 30 89512 110 6 2.4
2003 01 31 89512 80 4 .8
2003 01 31 89512 160 4 .4
2004 01 01 89512 150 8 2.3
2004 01 01 89512 130 12 4.5
2004 01 01 89512 140 10 5.9
2004 01 01 89512 220 6 5.2
2004 01 02 89512 80 8 1.9
2004 01 02 89512 180 22 4
2004 01 02 89512 140 18 5.3
2004 01 02 89512 140 12 4.5
2004 01 03 89512 150 10 2.7
2004 01 03 89512 140 4 2.2
2004 01 03 89512 140 10 5.4
2004 01 03 89512 40 4 4.1
2004 01 04 89512 190 10 2.2
2004 01 04 89512 130 14 4.3
2004 01 04 89512 100 6 5.2
2004 01 04 89512 130 8 4
2004 01 05 89512 120 8 -.5
2004 01 05 89512 80 12 -.9
2004 01 05 89512 70 14 .1
2004 01 05 89512 80 12 -1
2004 01 06 89512 120 6 -1.1
2004 01 06 89512 140 14 -1
2004 01 06 89512 120 8 .4
2004 01 06 89512 70 2 .2
2004 01 07 89512 180 8 -1.7
2004 01 07 89512 350 2 -.5
2004 01 07 89512 30 4 3
2004 01 07 89512 150 4 1.3
2004 01 08 89512 130 10 -.4
2004 01 08 89512 150 4 -.4
2004 01 08 89512 10 4 .4
2004 01 08 89512 100 4 1.1
2004 01 09 89512 180 12 .3
2004 01 09 89512 160 12 .9
2004 01 09 89512 120 4 3.3
2004 01 09 89512 230 4 3.3
2004 01 10 89512 180 12 1.3
2004 01 10 89512 160 16 .4
2004 01 10 89512 130 8 3.1
2004 01 10 89512 60 4 .2
2004 01 11 89512 210 8 -1.6
2004 01 11 89512 170 16 .8
2004 01 11 89512 90 8 1.5
2004 01 11 89512 50 4 -1.1
2004 01 12 89512 150 10 -2.9
2004 01 12 89512 130 12 -1.6
2004 01 12 89512 20 4 .2
2004 01 12 89512 300 4 -1.2
2004 01 13 89512 140 12 -4.5
2004 01 13 89512 120 14 -3.7
2004 01 13 89512 120 30 -2.5
2004 01 13 89512 120 34 -2
2004 01 14 89512 120 34 -3.4
2004 01 14 89512 110 28 -2.5
2004 01 14 89512 120 38 -1
2004 01 14 89512 110 34 .1
2004 01 15 89512 140 26 -1.5
2004 01 15 89512 120 28 .5
2004 01 15 89512 120 34 1.3
