"","Timestamp_UTC","TS","npoints","u_star","taur","Hcr","LE_wplr","Evap","Fc_wplr","Fc_wpl_umol","CO2_conc","CO2_PPM","CO2_sig_str","H2O_conc","H2O_sig_str","Temp_amb","Amb_Press","wind_speed","wind_dir_sonic","obukhov","zeta","rou","sigmaw_ustar","Xmax","XR90","Evap_filter","RH","Timestamp","Abs_Press","TW","WL","Timestamp_EET","one_min"
"1",2019-12-07 19:30:00,"19/12/07 19:30 20:00",36000,0.210891,-0.055483,-29.058627,21.418179,0.015952,0.010002,0.227279,770.25002,406.323684,0.962417,3.779506,0.952953,2.527643,99.007306,3.223977,168.394785,28.591704,0.062955,6.6e-05,6.08663,50.015839,100.031678,0.015952,65.5693601656905,"12.07.19 11.30.00 PM",105.694,0.784,"",2019-12-07 23:30:00,2019-12-07 21:30:00
"2",2019-12-07 20:00:00,"19/12/07 20:00 20:30",35999,0.28591,-0.101736,-30.261459,28.74919,0.021205,0.011919,0.270834,768.437182,406.331658,0.962242,3.405279,0.952522,3.201145,99.003526,4.335007,145.153321,68.392929,0.026319,0.000121,4.518037,47.442755,94.88551,0.021205,56.4541497904048,"12.08.19 12.00.00 AM",105.694,0.784,"",2019-12-08,2019-12-07 22:00:00
"3",2019-12-07 20:30:00,"19/12/07 20:30 21:00",36000,0.279367,-0.097159,-25.847491,23.442818,0.01731,0.013437,0.305328,768.817728,406.424702,0.962,3.399964,0.952012,3.114857,99.000895,4.528395,142.990174,74.697905,0.024097,0.000115,4.79248,46.274047,92.548093,0.01731,56.6941144301662,"12.08.19 12.30.00 AM",105.694,0.784,"",2019-12-08 00:30:00,2019-12-07 22:30:00
"4",2019-12-07 21:00:00,"19/12/07 21:00 21:30",35999,0.273405,-0.093141,-27.776525,23.8548,0.017634,0.015761,0.358119,769.546699,406.442239,0.962,3.379757,0.952,2.8343,98.995921,4.171291,142.247414,65.150251,0.027628,0.00011,5.029387,45.453341,90.906682,0.017634,57.4324242449624,"12.08.19 01.00.00 AM",105.704,0.784,"",2019-12-08 01:00:00,2019-12-07 23:00:00
"5",2019-12-07 21:30:00,"19/12/07 21:30 22:00",36000,0.291707,-0.106122,-36.917051,34.442099,0.025401,0.020618,0.468481,770.320569,406.490558,0.962,3.394481,0.952,2.614697,99.000965,4.405529,147.793219,59.540203,0.030232,0.000126,4.193316,49.397605,98.795209,0.025401,58.5441616519137,"12.08.19 01.30.00 AM",105.724,0.784,"",2019-12-08 01:30:00,2019-12-07 23:30:00
"6",2019-12-07 22:00:00,"19/12/07 22:00 22:30",35999,0.247035,-0.07615,-28.900172,24.918775,0.01843,0.013965,0.317323,770.428304,406.319083,0.962,3.528604,0.952,2.439292,99.004148,3.636042,148.58576,46.198358,0.038962,9e-05,4.818376,51.840636,103.681273,0.01843,61.5835270310254,"12.08.19 02.00.00 AM",105.744,0.784,"",2019-12-08 02:00:00,NA
"7",2019-12-07 22:30:00,"19/12/07 22:30 23:00",35999,0.227303,-0.064481,-26.035951,22.23135,0.01644,0.011331,0.257478,770.522089,406.306204,0.962,3.472737,0.952,2.394628,99.006794,3.639077,145.355846,39.947123,0.04506,7.6e-05,5.934208,47.51884,95.037681,0.01644,60.7920092401695,"12.08.19 02.30.00 AM",105.753,0.784,"",2019-12-08 02:30:00,2019-12-08 00:30:00
"8",2019-12-07 23:00:00,"19/12/07 23:00 23:30",36000,0.266737,-0.088754,-26.624198,22.348795,0.016534,0.013126,0.298258,770.039944,406.239586,0.962,3.451214,0.952,2.473775,98.995522,3.514116,142.056948,63.119786,0.028517,0.000105,4.700113,49.133544,98.267087,0.016534,60.092488577593,"12.08.19 03.00.00 AM",105.768,0.893,"",2019-12-08 03:00:00,2019-12-08 01:00:00
"9",2019-12-07 23:30:00,"19/12/07 23:30 24:00",35999,0.232883,-0.067682,-20.356896,17.125748,0.01267,0.008693,0.197532,770.39802,406.265313,0.962,3.474304,0.952,2.349937,98.98592,2.914397,139.702579,54.936175,0.032765,8e-05,5.44166,49.763127,99.526254,0.01267,61.0037714134055,"12.08.19 03.30.00 AM",105.778,0.893,"",2019-12-08 03:30:00,2019-12-08 01:30:00
"10",2019-12-08,"19/12/08 00:00 00:30",36000,0.178279,-0.039692,-8.866523,5.414003,0.004054,0.004482,0.101838,770.810143,406.193347,0.962,3.619447,0.952,2.132871,98.980261,1.497814,130.934956,56.587288,0.031809,4.7e-05,6.374979,56.550058,113.100116,0.004054,64.4943575459358,"12.08.19 04.00.00 AM",105.792,1.003,"",2019-12-08 04:00:00,2019-12-08 02:00:00
"11",2019-12-08 00:30:00,"19/12/08 00:30 01:00",35999,0.069092,-0.005968,0.046471,2.600713,0.001866,-0.000793,-0.018028,771.419848,406.096816,0.962024,3.755919,0.952385,1.860626,98.98462,0.496167,24.085952,-628.545777,-0.002864,2.6e-05,16.111374,60.046222,120.092443,0.0352896798803291,68.1754111035827,"12.08.19 04.30.00 AM",105.787,1.112,"",2019-12-08 04:30:00,2019-12-08 02:30:00
"12",2019-12-08 01:00:00,"19/12/08 01:00 01:30",36000,0.081686,-0.008362,-1.670292,1.305391,0.00097,0.0014,0.031808,773.40915,406.110251,0.962,3.959586,0.952296,1.326778,98.997837,0.870362,187.386119,28.906427,0.06227,2.2e-05,12.478963,65.19964,130.39928,0.00097,74.5360318889102,"12.08.19 05.00.00 AM",105.797,1.112,"",2019-12-08 05:00:00,2019-12-08 03:00:00
"13",2019-12-08 01:30:00,"19/12/08 01:30 02:00",35999,0.29222,-0.106531,-35.866756,31.139973,0.023002,0.022888,0.520072,769.667595,406.01489,0.961999,3.356499,0.952,2.476235,99.010575,4.154948,148.034018,61.612378,0.029215,0.000126,4.305984,48.279147,96.558294,0.023002,58.4335864759642,"12.08.19 05.30.00 AM",105.821,1.221,"",2019-12-08 05:30:00,2019-12-08 03:30:00
"14",2019-12-08 02:00:00,"19/12/08 02:00 02:30",36000,0.375105,-0.175362,-41.02945,38.322149,0.028221,0.023886,0.542745,769.748309,406.461758,0.961845,3.133288,0.951892,2.867402,99.013702,5.559735,143.788843,113.904563,0.015803,0.000208,3.333131,46.572076,93.144152,0.028221,53.1254378866331,"12.08.19 06.00.00 AM",105.776,1.33,"",2019-12-08 06:00:00,2019-12-08 04:00:00
"15",2019-12-08 02:30:00,"19/12/08 02:30 03:00",35999,0.324809,-0.131572,-32.867497,28.291893,0.020882,0.017179,0.390352,770.434591,406.563444,0.961366,3.19404,0.951572,2.730768,99.020332,4.733557,142.142126,92.330024,0.019495,0.000156,3.834645,47.844462,95.688923,0.020882,54.6570217761936,"12.08.19 06.30.00 AM",105.795,1.548,"",2019-12-08 06:30:00,2019-12-08 04:30:00
"16",2019-12-08 03:00:00,"19/12/08 03:00 03:30",35999,0.278952,-0.097156,-31.827841,26.378507,0.019495,0.015498,0.352163,771.054773,406.417924,0.961122,3.271011,0.95125,2.396838,99.026743,4.320674,142.951897,60.402927,0.0298,0.000115,4.755886,46.625099,93.250197,0.019495,57.2521274870647,"12.08.19 07.00.00 AM",105.809,1.656,"",2019-12-08 07:00:00,2019-12-08 05:00:00
"17",2019-12-08 03:30:00,"19/12/08 03:30 04:00",36000,0.273518,-0.093425,-23.392199,23.713877,0.017444,0.011933,0.271148,771.017312,406.320154,0.961132,3.34397,0.951171,2.412063,99.042935,3.862175,137.777835,77.491755,0.023228,0.000111,4.902053,46.377062,92.754124,0.017444,58.468827817951,"12.08.19 07.30.00 AM",105.789,1.872,"",2019-12-08 07:30:00,2019-12-08 05:30:00
"18",2019-12-08 04:00:00,"19/12/08 04:00 04:30",35999,0.324627,-0.131711,-18.901625,21.366745,0.01568,0.009964,0.22641,771.77688,406.377938,0.961001,3.375996,0.951004,2.268939,99.068677,3.394007,135.239574,160.376731,0.011224,0.000156,3.701204,49.246185,98.49237,0.01568,59.6038146172888,"12.08.19 08.00.00 AM",105.783,1.98,"",2019-12-08 08:00:00,2019-12-08 06:00:00
"19",2019-12-08 04:30:00,"19/12/08 04:30 05:00",36000,0.361543,-0.163517,-13.757334,23.541273,0.017143,0.005455,0.123959,772.708915,406.507968,0.961,3.26629,0.951,2.097042,99.072265,3.519112,128.827853,304.381024,0.005914,0.000193,3.557192,45.813708,91.627417,0.017143,58.3431977337781,"12.08.19 08.30.00 AM",105.763,2.195,"",2019-12-08 08:30:00,2019-12-08 06:30:00
"20",2019-12-08 05:00:00,"19/12/08 05:00 05:30",35999,0.222446,-0.061973,-7.981416,13.009562,0.009479,-0.001452,-0.032998,773.186411,406.277757,0.961,3.326533,0.951028,1.811724,99.088138,2.459324,137.265917,122.221613,0.014727,7.3e-05,5.978223,48.223061,96.446121,0.009479,60.5826319165152,"12.08.19 09.00.00 AM",105.787,2.303,"",2019-12-08 09:00:00,2019-12-08 07:00:00
"21",2019-12-08 05:30:00,"19/12/08 05:30 06:00",36000,0.359626,-0.161641,-26.687347,37.388737,0.027294,0.015848,0.360113,771.861522,406.436862,0.961,3.039824,0.951,2.4469,99.104614,5.130306,139.840924,154.452127,0.011654,0.000191,3.555834,46.063993,92.127987,0.027294,53.0257081437456,"12.08.19 09.30.00 AM",105.782,2.41,"",2019-12-08 09:30:00,2019-12-08 07:30:00
"22",2019-12-08 06:00:00,"19/12/08 06:00 06:30",35999,0.404447,-0.204339,-37.507907,49.549287,0.036175,0.023919,0.543502,771.686134,406.55813,0.961,2.796344,0.951,2.635256,99.109273,6.046367,144.065721,156.299677,0.011516,0.000242,2.924153,48.073677,96.147354,0.036175,48.1612246031635,"12.08.19 10.00.00 AM",105.772,2.41,"",2019-12-08 10:00:00,2019-12-08 08:00:00
"23",2019-12-08 06:30:00,"19/12/08 06:30 07:00",35999,0.424663,-0.225196,-40.838998,56.963565,0.041544,0.025681,0.583536,771.564058,406.643905,0.960999,2.700912,0.950996,2.748907,99.102771,6.857789,144.541242,166.14976,0.010834,0.000267,2.897663,46.185009,92.370017,0.041544,46.1619663883811,"12.08.19 10.30.00 AM",105.767,2.303,"",2019-12-08 10:30:00,2019-12-08 08:30:00
"24",2019-12-08 07:00:00,"19/12/08 07:00 07:30",36000,0.45184,-0.254991,-50.773129,71.185032,0.051899,0.032032,0.727847,771.88847,406.738591,0.960995,2.636852,0.950967,2.75903,99.112359,7.036565,145.412437,160.984948,0.011181,0.000302,2.790395,44.813066,89.626133,0.051899,45.0363203511931,"12.08.19 11.00.00 AM",105.752,2.41,"",2019-12-08 11:00:00,2019-12-08 09:00:00
"25",2019-12-08 07:30:00,"19/12/08 07:30 08:00",35999,0.463072,-0.267763,-42.080185,72.333682,0.052601,0.028535,0.648376,771.736425,406.755315,0.960988,2.58143,0.950895,2.873878,99.114315,6.917263,144.351761,209.086229,0.008609,0.000317,2.647737,45.630163,91.260326,0.052601,43.7494833324481,"12.08.19 11.30.00 AM",105.762,2.41,"",2019-12-08 11:30:00,2019-12-08 09:30:00
"26",2019-12-08 08:00:00,"19/12/08 08:00 08:30",36000,0.527462,-0.347371,-43.84421,87.725589,0.063691,0.038528,0.875445,771.941413,406.904918,0.960726,2.532658,0.950419,2.939386,99.103273,7.493418,144.511158,296.520602,0.00607,0.000411,2.270726,45.438061,90.876122,0.063691,42.7337983233124,"12.08.19 12.00.00 PM",105.723,2.41,"",2019-12-08 12:00:00,2019-12-08 10:00:00
"27",2019-12-08 08:30:00,"19/12/08 08:30 09:00",35999,0.518764,-0.335878,-39.612019,74.394329,0.05406,0.035834,0.814243,772.069544,407.128433,0.960376,2.612283,0.950093,3.036114,99.100482,7.014042,142.679571,312.239478,0.005765,0.000398,2.32032,45.391641,90.783283,0.05406,43.791074795513,"12.08.19 12.30.00 PM",105.723,2.195,"",2019-12-08 12:30:00,2019-12-08 10:30:00
"28",2019-12-08 09:00:00,"19/12/08 09:00 09:30",36000,0.496814,-0.308067,-21.112208,64.140797,0.046431,0.015855,0.360252,771.90834,407.029618,0.960089,2.598909,0.950005,3.019959,99.102512,7.192106,136.915656,514.586684,0.003498,0.000365,2.492693,44.712102,89.424204,0.046431,43.6142962892719,"12.08.19 01.00.00 PM",105.729,2.088,"",2019-12-08 13:00:00,2019-12-08 11:00:00
"29",2019-12-08 09:30:00,"19/12/08 09:30 10:00",35999,0.499899,-0.31199,-13.974609,58.552897,0.042312,0.020625,0.468657,772.244858,407.094925,0.960002,2.610473,0.949941,2.955492,99.102386,7.266286,137.646812,791.989503,0.002273,0.000369,2.559876,43.507083,87.014166,0.042312,43.9990038942353,"12.08.19 01.30.00 PM",105.71,1.872,"",2019-12-08 13:30:00,2019-12-08 11:30:00
"30",2019-12-08 10:00:00,"19/12/08 10:00 10:30",36000,0.49272,-0.303015,-8.506109,67.4507,0.048639,0.002415,0.054864,772.183553,407.165281,0.959994,2.725908,0.949678,3.046266,99.101692,6.479742,137.802584,1245.989248,0.001445,0.000359,2.580809,43.83932,87.67864,0.048639,45.6646082182446,"12.08.19 02.00.00 PM",105.725,1.764,"",2019-12-08 14:00:00,2019-12-08 12:00:00
"31",2019-12-08 10:30:00,"19/12/08 10:30 11:00",35999,0.528045,-0.34817,-17.168913,68.652734,0.049621,0.013427,0.305104,772.322159,407.061942,0.959985,2.810507,0.949793,2.860848,99.090397,6.769616,139.058434,759.784231,0.002369,0.000412,2.453424,42.664187,85.328373,0.049621,47.6736940547434,"12.08.19 02.30.00 PM",105.696,1.764,"",2019-12-08 14:30:00,2019-12-08 12:30:00
"32",2019-12-08 11:00:00,"19/12/08 11:00 11:30",36000,0.501907,-0.314473,-16.135475,64.106686,0.046339,0.024765,0.562711,772.175362,407.089509,0.959948,2.766442,0.949473,2.935134,99.088572,6.909614,139.286731,694.201141,0.002593,0.000372,2.657744,42.055642,84.111285,0.046339,46.6918362781377,"12.08.19 03.00.00 PM",105.691,1.656,"",2019-12-08 15:00:00,2019-12-08 13:00:00
"33",2019-12-08 11:30:00,"19/12/08 11:30 12:00",35999,0.561487,-0.393551,-0.475741,61.995855,0.044592,0.002028,0.04607,772.166742,407.098459,0.959979,2.834801,0.949833,2.945151,99.085036,6.324551,133.513241,32964.914639,5.5e-05,0.000466,2.170994,44.303433,88.606865,0.044592,47.8133107467696,"12.08.19 03.30.00 PM",105.677,1.548,"",2019-12-08 15:30:00,2019-12-08 13:30:00
"34",2019-12-08 12:00:00,"19/12/08 12:00 12:30",36000,0.557941,-0.388625,-13.940093,72.715258,0.052497,0.007704,0.175047,771.980443,406.972355,0.959978,2.751525,0.949812,2.87863,99.078985,7.088745,137.245995,1103.702372,0.001631,0.00046,2.226946,43.681079,87.362159,0.052497,46.6172763878161,"12.08.19 04.00.00 PM",105.662,1.439,"",2019-12-08 16:00:00,2019-12-08 14:00:00
"35",2019-12-08 12:30:00,"19/12/08 12:30 13:00",35999,0.484538,-0.293007,-15.277931,66.543436,0.048081,0.017969,0.408299,771.617022,406.899164,0.959984,2.889339,0.949962,2.88101,99.063277,7.060176,139.732898,659.541405,0.002729,0.000347,2.708002,42.879197,85.758394,0.048081,48.944314091012,"12.08.19 04.30.00 PM",105.662,1.439,"",2019-12-08 16:30:00,2019-12-08 14:30:00
"36",2019-12-08 13:00:00,"19/12/08 13:00 13:30",36000,0.520625,-0.338296,-13.639446,75.152407,0.054246,0.018711,0.425162,771.556397,406.846269,0.960353,2.849933,0.950526,2.857903,99.061208,7.459834,139.621024,916.390044,0.001964,0.000401,2.510208,42.474268,84.948537,0.054246,48.3520652151351,"12.08.19 05.00.00 PM",105.697,1.33,"",2019-12-08 17:00:00,2019-12-08 15:00:00
"37",2019-12-08 13:30:00,"19/12/08 13:30 14:00",35999,0.492937,-0.30305,-17.898049,65.14237,0.047121,0.01378,0.313109,770.817911,406.748011,0.959996,2.979089,0.949987,3.009674,99.04564,6.706364,139.625244,592.707978,0.003037,0.000359,2.548296,44.267228,88.534456,0.047121,50.0290285437053,"12.08.19 05.30.00 PM",105.697,1.33,"",2019-12-08 17:30:00,2019-12-08 15:30:00
"38",2019-12-08 14:00:00,"19/12/08 14:00 14:30",36000,0.4759,-0.282378,-15.345072,60.118423,0.043471,0.013975,0.317543,770.761786,406.841701,0.959999,2.990809,0.949983,3.043916,99.032899,6.931345,139.982956,622.013472,0.002894,0.000335,2.834792,42.069588,84.139176,0.043471,50.11017632841,"12.08.19 06.00.00 PM",105.688,1.112,"",2019-12-08 18:00:00,2019-12-08 16:00:00
"39",2019-12-08 14:30:00,"19/12/08 14:30 15:00",35999,0.47219,-0.278116,-23.394992,52.272853,0.037956,0.009212,0.209321,770.833668,406.696534,0.960015,3.089033,0.950009,2.862862,99.027623,5.979717,138.521598,398.522912,0.004517,0.00033,2.680568,44.33206,88.66412,0.037956,52.3911224173326,"12.08.19 06.30.00 PM",105.688,1.112,"",2019-12-08 18:30:00,2019-12-08 16:30:00
"40",2019-12-08 15:00:00,"19/12/08 15:00 15:30",36000,0.430148,-0.23081,-25.222184,51.426749,0.037374,0.019913,0.452476,770.617669,406.557336,0.960004,3.071266,0.950003,2.765152,99.016338,6.997605,144.213154,279.409489,0.006442,0.000273,3.07148,43.535665,87.07133,0.037374,52.43426011778,"12.08.19 07.00.00 PM",105.688,1.112,"",2019-12-08 19:00:00,2019-12-08 17:00:00
"41",2019-12-08 15:30:00,"19/12/08 15:30 16:00",35999,0.496844,-0.308204,-20.795012,50.618228,0.036719,0.013861,0.314963,771.277339,406.549132,0.960018,3.1633,0.950015,2.529983,99.016583,5.064788,133.457312,522.277002,0.003446,0.000365,2.402997,46.039603,92.079206,0.036719,54.8703292503469,"12.08.19 07.30.00 PM",105.684,1.003,"",2019-12-08 19:30:00,2019-12-08 17:30:00
"42",2019-12-08 16:00:00,"19/12/08 16:00 16:30",36000,0.426798,-0.227575,-7.890587,27.686199,0.020025,0.000464,0.010533,771.406636,406.347431,0.96,3.328749,0.95,2.289811,99.015244,4.296324,132.08595,872.564543,0.002063,0.000269,2.702993,48.590047,97.180093,0.020025,58.6865919695783,"12.08.19 08.00.00 PM",105.719,0.893,"",2019-12-08 20:00:00,2019-12-08 18:00:00
"43",2019-12-08 16:30:00,"19/12/08 16:30 17:00",35999,0.372113,-0.172831,-18.374647,40.02926,0.029069,0.01655,0.376062,770.57899,406.297809,0.960001,3.150659,0.950001,2.50374,98.999994,6.204063,142.027965,248.270912,0.00725,0.000205,3.673345,43.423529,86.847057,0.029069,54.7481410686628,"12.08.19 08.30.00 PM",105.728,0.893,"",2019-12-08 20:30:00,2019-12-08 18:30:00
"44",2019-12-08 17:00:00,"19/12/08 17:00 17:30",35999,0.355704,-0.157883,-21.457476,34.947581,0.025477,0.010257,0.233057,770.297214,406.253762,0.960001,3.264192,0.950001,2.526408,98.9901,5.318067,142.19264,185.694767,0.009693,0.000187,3.367332,48.628359,97.256717,0.025477,56.6340830226726,"12.08.19 09.00.00 PM",105.734,0.784,"",2019-12-08 21:00:00,2019-12-08 19:00:00
"45",2019-12-08 17:30:00,"19/12/08 17:30 18:00",36000,0.4399,-0.24132,-33.200127,56.789461,0.041361,0.019236,0.437098,769.902152,406.304537,0.96,3.111166,0.950001,2.681565,98.984606,6.286034,142.221258,226.968806,0.007931,0.000286,2.525548,49.816254,99.632508,0.041361,53.4160298287214,"12.08.19 09.30.00 PM",105.744,0.784,"",2019-12-08 21:30:00,2019-12-08 19:30:00
"46",2019-12-08 18:00:00,"19/12/08 18:00 18:30",35999,0.431768,-0.232362,-42.115509,53.095077,0.038865,0.02574,0.584873,769.342236,406.212746,0.960001,3.193069,0.950002,2.732457,98.962668,6.878038,148.311317,169.153719,0.010641,0.000276,2.811624,46.555389,93.110778,0.038865,54.6341762871316,"12.08.19 10.00.00 PM",105.783,0.784,"",2019-12-08 22:00:00,2019-12-08 20:00:00
"47",2019-12-08 18:30:00,"19/12/08 18:30 19:00",36000,0.491371,-0.301042,-44.687833,57.142883,0.04182,0.036984,0.84037,769.503015,406.161102,0.960001,3.226109,0.950002,2.647834,98.965972,7.496555,144.97154,234.981942,0.00766,0.000357,2.40602,46.493448,92.986896,0.04182,55.5158412006723,"12.08.19 10.30.00 PM",105.759,0.674,"",2019-12-08 22:30:00,2019-12-08 20:30:00
"48",2019-12-08 19:00:00,"19/12/08 19:00 19:30",35999,0.427419,-0.228011,-30.290932,40.392216,0.029541,0.023297,0.529358,770.232582,406.134083,0.96,3.293437,0.95,2.413283,98.984642,6.472861,142.148909,228.215869,0.007887,0.00027,3.005751,44.570449,89.140898,0.029541,57.5805103462533,"12.08.19 11.00.00 PM",105.769,0.674,"",2019-12-08 23:00:00,2019-12-08 21:00:00
"49",2019-12-08 19:30:00,"19/12/08 19:30 20:00",36000,0.391053,-0.190982,-28.287317,36.155167,0.026466,0.021417,0.48665,770.446117,405.989358,0.96,3.370263,0.95,2.200801,98.980659,5.993424,142.493387,187.161287,0.009617,0.000226,3.305532,45.029579,90.059158,0.026466,59.7780969019159,"12.08.19 11.30.00 PM",105.759,0.674,"",2019-12-08 23:30:00,2019-12-08 21:30:00
"50",2019-12-08 20:00:00,"19/12/08 20:00 20:30",35999,0.387228,-0.187272,-26.863499,32.775681,0.024011,0.017965,0.408213,770.459261,405.980093,0.96,3.345766,0.95,2.164203,98.979068,5.571143,143.482827,191.348259,0.009407,0.000222,3.09797,47.881333,95.762666,0.024011,59.4910839055948,"12.09.19 12.00.00 AM",105.828,0.674,"",2019-12-09,2019-12-08 22:00:00
"51",2019-12-08 20:30:00,"19/12/08 20:30 21:00",36000,0.425313,-0.226031,-29.24961,39.720939,0.029032,0.025203,0.572663,770.741592,405.930821,0.96,3.288964,0.949999,2.079429,98.988963,6.815643,140.841407,232.872548,0.00773,0.000267,2.889584,46.219588,92.439176,0.029032,58.8184850677798,"12.09.19 12.30.00 AM",105.818,0.674,"",2019-12-09 00:30:00,2019-12-08 22:30:00
"52",2019-12-08 21:00:00,"19/12/08 21:00 21:30",35999,0.481911,-0.290309,-36.40635,48.150864,0.035194,0.032634,0.741512,770.957796,405.884447,0.959999,3.196606,0.949995,2.031109,98.998323,7.130031,140.384699,272.176186,0.006613,0.000343,2.513797,45.751456,91.502913,0.035194,57.3546577016684,"12.09.19 01.00.00 AM",105.813,0.563,"",2019-12-09 01:00:00,2019-12-08 23:00:00
"53",2019-12-08 21:30:00,"19/12/08 21:30 22:00",35999,0.463935,-0.269147,-38.146861,47.531264,0.034784,0.032949,0.748678,771.215686,405.880348,0.96,3.255948,0.949998,1.913419,99.001715,6.333909,145.402045,231.778065,0.007766,0.000318,2.515279,47.456447,94.912895,0.034784,58.8884309881315,"12.09.19 01.30.00 AM",105.803,0.563,"",2019-12-09 01:30:00,2019-12-08 23:30:00
"54",2019-12-08 22:00:00,"19/12/08 22:00 22:30",36000,0.43369,-0.235371,-34.800933,45.306483,0.033129,0.028097,0.638431,771.639813,405.804832,0.959999,3.289412,0.949995,1.748271,99.011358,6.393925,146.79772,207.566973,0.008672,0.000278,2.770676,46.90204,93.80408,0.033129,60.1658595940105,"12.09.19 02.00.00 AM",105.793,0.563,"",2019-12-09 02:00:00,NA
"55",2019-12-08 22:30:00,"19/12/08 22:30 23:00",35999,0.409627,-0.21018,-31.126746,38.83018,0.028412,0.021885,0.497283,772.298489,405.756369,0.959999,3.307629,0.949986,1.531394,99.025835,6.6937,149.845199,195.573158,0.009204,0.000248,3.022715,46.240889,92.481778,0.028412,61.3997888703098,"12.09.19 02.30.00 AM",105.853,0.563,"",2019-12-09 02:30:00,2019-12-09 00:30:00
"56",2019-12-08 23:00:00,"19/12/08 23:00 23:30",36000,0.493587,-0.305352,-36.242487,48.316719,0.0353,0.03309,0.751885,772.580886,405.665683,0.959986,3.265172,0.949916,1.400986,99.033479,7.390577,144.623579,293.88201,0.006125,0.00036,2.467629,45.362704,90.725408,0.0353,61.1534853930981,"12.09.19 03.00.00 AM",105.813,0.563,"",2019-12-09 03:00:00,2019-12-09 01:00:00
"57",2019-12-08 23:30:00,"19/12/08 23:30 24:00",35999,0.577155,-0.417672,-38.252852,54.242716,0.039574,0.044005,0.999907,772.869931,405.652326,0.95993,3.187746,0.949755,1.333549,99.042148,8.362298,143.089051,445.170726,0.004043,0.000492,2.069236,44.811954,89.623908,0.039574,59.9790083859215,"12.09.19 03.30.00 AM",105.828,0.674,"",2019-12-09 03:30:00,2019-12-09 01:30:00
"58",2019-12-09,"19/12/09 00:00 00:30",36000,0.538867,-0.364381,-40.596716,53.839832,0.039313,0.035865,0.814932,773.497665,405.664748,0.959955,3.161875,0.949731,1.165013,99.058015,7.289031,147.318261,341.452054,0.005272,0.000429,2.063441,48.038056,96.076112,0.039313,60.1817402857674,"12.09.19 04.00.00 AM",105.877,0.674,"",2019-12-09 04:00:00,2019-12-09 02:00:00
"59",2019-12-09 00:30:00,"19/12/09 00:30 01:00",35999,0.520076,-0.339333,-31.3623,41.838248,0.030549,0.033963,0.771723,773.202636,405.602925,0.959945,3.158076,0.949788,1.249572,99.069041,7.376659,141.358436,397.388096,0.00453,4e-04,2.232018,46.707165,93.41433,0.030549,59.7627859177132,"12.09.19 04.30.00 AM",105.857,0.674,"",2019-12-09 04:30:00,2019-12-09 02:30:00
"60",2019-12-09 01:00:00,"19/12/09 01:00 01:30",35999,0.582119,-0.425142,-36.238796,52.375915,0.038182,0.061232,1.391329,773.266491,405.621885,0.959771,3.069782,0.949483,1.312769,99.081579,9.473494,140.949814,482.295005,0.003732,0.000501,2.158183,42.965626,85.931252,0.038182,57.8415271286587,"12.09.19 05.00.00 AM",105.891,0.784,"",2019-12-09 05:00:00,2019-12-09 03:00:00
"61",2019-12-09 01:30:00,"19/12/09 01:30 02:00",36000,0.635521,-0.506879,-40.492393,57.784329,0.042123,0.061476,1.39688,773.560196,405.653492,0.959709,3.015247,0.9494,1.28088,99.093155,9.500622,141.734681,561.699255,0.003205,0.000597,1.813916,45.29277,90.58554,0.042123,56.9379236961733,"12.09.19 05.30.00 AM",105.852,0.784,"",2019-12-09 05:30:00,2019-12-09 03:30:00
"62",2019-12-09 02:00:00,"19/12/09 02:00 02:30",35999,0.539071,-0.364838,-40.605118,53.888351,0.039328,0.036495,0.829245,773.826667,405.639408,0.959762,3.037863,0.949342,1.179259,99.10162,8.295782,148.489861,341.890591,0.005265,0.000429,2.180757,45.942273,91.884547,0.039328,57.7650202661417,"12.09.19 06.00.00 AM",105.906,0.893,"",2019-12-09 06:00:00,2019-12-09 04:00:00
"63",2019-12-09 02:30:00,"19/12/09 02:30 03:00",36000,0.556733,-0.389287,-41.81619,60.042272,0.04375,0.048962,1.112538,774.109076,405.631428,0.959596,2.971198,0.949215,1.098463,99.104263,8.804323,150.176012,365.693669,0.004922,0.000458,2.16724,44.736152,89.472304,0.04375,56.8106513892753,"12.09.19 06.30.00 AM",105.866,0.893,"",2019-12-09 06:30:00,2019-12-09 04:30:00
"64",2019-12-09 03:00:00,"19/12/09 03:00 03:30",35999,0.549429,-0.379471,-41.159243,60.50339,0.04405,0.052415,1.190991,774.833372,405.660151,0.959363,2.893602,0.949093,0.889552,99.107207,8.8795,150.088474,357.091553,0.005041,0.000446,2.260483,43.816979,87.633957,0.04405,56.1246997153915,"12.09.19 07.00.00 AM",105.881,1.003,"",2019-12-09 07:00:00,2019-12-09 05:00:00
"65",2019-12-09 03:30:00,"19/12/09 03:30 04:00",36000,0.571042,-0.410124,-37.99798,61.929046,0.04501,0.047069,1.069518,775.079476,405.580798,0.959277,2.823224,0.949075,0.751903,99.10389,9.582868,148.346604,434.228961,0.004145,0.000482,2.205933,43.023387,86.046773,0.04501,55.2793671202409,"12.09.19 07.30.00 AM",105.905,1.112,"",2019-12-09 07:30:00,2019-12-09 05:30:00
