year month day id wd wsd tmp
2005 12 10 89512 60 4 -3.2
2005 12 10 89512 110 12 -2.3
2005 12 10 89512 70 4 -.6
2005 12 10 89512 110 6 .8
2005 12 11 89512 240 6 -3.4
2005 12 11 89512 100 4 -3.1
2005 12 11 89512 10 6 -1.6
2005 12 11 89512 40 4 -2.2
2005 12 12 89512 130 2 -3.7
2005 12 12 89512 110 6 -3
2005 12 12 89512 50 4 -1.9
2005 12 12 89512 40 4 -1.8
2005 12 13 89512 40 2 -2.9
2005 12 13 89512 110 10 -2.5
2005 12 13 89512 120 14 -1.3
2005 12 13 89512 80 10 -2.6
2005 12 14 89512 110 12 -3.7
2005 12 14 89512 120 16 -3.7
2005 12 14 89512 110 16 -2.1
2005 12 14 89512 120 10 -2.1
2005 12 15 89512 140 12 -3.7
2005 12 15 89512 60 6 -2
2005 12 15 89512 20 6 1.3
2005 12 15 89512 140 2 1.2
2005 12 16 89512 180 14 -1.9
2005 12 16 89512 130 16 .1
2005 12 16 89512 100 12 2.3
2005 12 16 89512 140 8 1.8
2005 12 17 89512 120 14 -1.2
2005 12 17 89512 120 20 .4
2005 12 17 89512 90 14 1.8
2005 12 17 89512 350 6 -2.5
2005 12 18 89512 40 2 -3.4
2005 12 18 89512 30 4 -3.6
2005 12 18 89512 30 4 -1.6
2005 12 18 89512 50 6 -1.9
2005 12 19 89512 100 6 -5.5
2005 12 19 89512 110 6 -5.9
2005 12 19 89512 40 4 -3.6
2005 12 19 89512 100 4 -3.2
2005 12 20 89512 100 16 -3
2005 12 20 89512 100 18 -2.9
2005 12 20 89512 110 20 -1.9
2005 12 20 89512 110 20 -2.6
2005 12 21 89512 130 6 -3.2
2005 12 21 89512 120 14 -3.9
2005 12 21 89512 100 16 -1.4
2005 12 21 89512 100 10 -1.9
2005 12 22 89512 130 10 -3.7
2005 12 22 89512 50 2 -2.8
2005 12 22 89512 330 10 -.3
2005 12 22 89512 320 10 -1.4
2005 12 23 89512 60 4 -4
2005 12 23 89512 100 10 -4.1
2005 12 23 89512 110 8 -2
2005 12 23 89512 50 4 -1.7
2005 12 24 89512 140 4 -4.7
2005 12 24 89512 120 6 -2
2005 12 24 89512 30 4 -1.6
2005 12 24 89512 10 4 -2.4
2005 12 25 89512 20 4 -3.5
2005 12 25 89512 100 14 -1.6
2005 12 25 89512 70 12 -2.1
2005 12 25 89512 60 6 -.9
2005 12 26 89512 220 4 -2.1
2005 12 26 89512 130 6 -1.4
2005 12 26 89512 90 12 .8
2005 12 26 89512 100 10 -.3
2005 12 27 89512 0 0 -2.7
2005 12 27 89512 110 18 1.4
2005 12 27 89512 50 12 .4
2005 12 27 89512 80 10 -.6
2005 12 28 89512 80 10 -2
2005 12 28 89512 130 12 -2.2
2005 12 28 89512 70 8 -1
2005 12 28 89512 70 2 -.6
2005 12 29 89512 90 4 -3.5
2005 12 29 89512 130 12 -3
2005 12 29 89512 100 14 -.3
2005 12 30 89512 120 18 -1.8
2005 12 30 89512 120 16 -1
2005 12 30 89512 120 24 -.7
2005 12 30 89512 120 20 -1
2005 12 31 89512 130 20 -2.4
2005 12 31 89512 120 12 -.4
2005 12 31 89512 60 8 2.2
2005 12 31 89512 100 4 1.9
2006 12 02 89512 160 4 .6
2006 12 02 89512 160 4 .6
2006 12 02 89512 20 8 -1.4
2006 12 02 89512 110 2 -.6
2006 12 03 89512 140 2 -4.8
2006 12 03 89512 130 4 -2.9
2006 12 03 89512 80 10 -1.8
2006 12 03 89512 60 6 -2.1
2006 12 04 89512 130 10 -6.2
2006 12 04 89512 100 10 -4.2
2006 12 04 89512 100 16 -2
2006 12 04 89512 110 10 -2.9
2006 12 05 89512 140 22 -5.2
2006 12 05 89512 160 28 -4.4
2006 12 05 89512 110 20 -1.3
2006 12 05 89512 220 4 -.4
2006 12 06 89512 140 22 -5.2
2006 12 06 89512 170 14 -4.1
2006 12 06 89512 80 10 -2.2
2006 12 06 89512 160 2 -1.8
2006 12 07 89512 170 22 -4.2
2006 12 07 89512 130 24 -2.6
2006 12 07 89512 110 24 -.2
2006 12 07 89512 130 22 -.4
2006 12 08 89512 140 20 -.2
2006 12 08 89512 160 24 -1.1
2006 12 08 89512 100 10 1.3
2006 12 09 89512 200 18 -2.7
2006 12 09 89512 160 22 -1.6
2006 12 09 89512 340 4 1.2
2006 12 09 89512 270 4 2
2006 12 10 89512 190 20 -2.5
2006 12 10 89512 170 20 -.7
2006 12 10 89512 30 6 1.4
2006 12 10 89512 340 4 1.3
2006 12 11 89512 200 10 -1.1
2006 12 11 89512 160 16 -.7
2006 12 11 89512 10 6 -.5
2006 12 11 89512 20 4 -4.6
2006 12 12 89512 40 4 -6.7
2006 12 12 89512 10 2 -6.5
2006 12 12 89512 30 4 -2.3
2006 12 12 89512 350 6 .1
2006 12 13 89512 110 6 -3.6
2006 12 13 89512 110 12 -1.7
2006 12 13 89512 10 2 -2.3
2006 12 14 89512 80 6 -6.9
2006 12 14 89512 130 16 -5.7
2006 12 14 89512 90 14 -2.1
2006 12 14 89512 100 10 -2.9
2006 12 15 89512 120 10 -5.1
2006 12 15 89512 120 22 -2.2
2006 12 15 89512 110 24 -.8
2006 12 15 89512 100 18 -1
2006 12 16 89512 110 10 -2.6
2006 12 16 89512 130 28 -2.6
2006 12 16 89512 100 26 -1.3
2006 12 16 89512 120 28 -.8
2006 12 17 89512 110 20 -1.5
2006 12 17 89512 120 30 -1.8
2006 12 17 89512 120 26 -1.3
2006 12 17 89512 130 26 .5
2006 12 18 89512 130 26 -.9
2006 12 18 89512 130 22 -.8
2006 12 18 89512 100 10 1.9
2006 12 18 89512 290 4 1.4
2006 12 19 89512 290 4 1.4
2006 12 19 89512 290 4 1.4
2006 12 19 89512 290 4 1.4
2006 12 19 89512 240 6 -2.1
2006 12 20 89512 140 2 -4.8
2006 12 20 89512 20 4 -7.3
2006 12 20 89512 30 4 -3.1
2006 12 20 89512 30 4 -3.2
2006 12 21 89512 10 2 -5.9
2006 12 21 89512 10 2 -6.2
2006 12 21 89512 100 6 -1.3
2006 12 21 89512 110 6 -.3
2006 12 22 89512 120 14 -3.3
2006 12 22 89512 130 20 -1.2
2006 12 22 89512 100 14 1.3
2006 12 22 89512 110 10 0
2006 12 23 89512 130 16 -2.5
2006 12 23 89512 110 12 -2.7
2006 12 23 89512 30 8 -1.2
2006 12 23 89512 160 4 -1.1
2006 12 24 89512 110 8 -2.4
2006 12 24 89512 140 6 -1.3
2006 12 24 89512 100 12 .2
2006 12 24 89512 250 6 .2
2006 12 25 89512 130 16 -3.6
2006 12 25 89512 130 14 -2
2006 12 25 89512 10 6 -1
2006 12 25 89512 350 6 -2.1
2006 12 26 89512 30 2 -5.5
2006 12 26 89512 130 6 -4.7
2006 12 26 89512 80 14 -2.7
2006 12 26 89512 90 12 -2.9
2006 12 27 89512 160 12 -3.9
2006 12 27 89512 130 10 -3.7
2006 12 27 89512 30 6 -1.2
2006 12 27 89512 70 2 -1.8
2006 12 28 89512 180 4 -4.2
2006 12 28 89512 50 4 -5.3
2006 12 28 89512 40 4 -3.6
2006 12 28 89512 50 4 -5.3
2006 12 29 89512 180 16 -4.1
2006 12 29 89512 170 18 -3.2
2006 12 29 89512 110 6 1.2
2006 12 29 89512 50 2 .8
2006 12 30 89512 240 4 -3.3
2006 12 30 89512 150 8 -2.4
2006 12 30 89512 30 4 .9
2006 12 30 89512 190 12 2.9
2006 12 31 89512 170 30 -1.8
2006 12 31 89512 180 24 -2
2006 12 31 89512 60 6 2.9
2006 12 31 89512 20 2 -1.6
2007 12 01 89512 140 10 -3.2
2007 12 01 89512 100 12 -1.8
2007 12 01 89512 40 8 0
2007 12 01 89512 150 2 -.4
2007 12 02 89512 170 10 -2.4
2007 12 02 89512 360 4 -1.8
2007 12 02 89512 50 6 -2.3
2007 12 02 89512 10 4 -3.1
2007 12 03 89512 80 2 -4.7
2007 12 03 89512 120 10 -2.5
2007 12 03 89512 30 6 -1.2
2007 12 03 89512 310 6 -1.1
2007 12 04 89512 180 12 -4.6
2007 12 04 89512 180 16 -1.8
2007 12 04 89512 260 8 .1
2007 12 04 89512 300 6 .8
2007 12 05 89512 110 10 -7.4
2007 12 05 89512 70 10 -8
2007 12 05 89512 100 14 -5.3
2007 12 05 89512 80 10 -4.6
2007 12 06 89512 130 28 -6.3
2007 12 06 89512 130 26 -4
2007 12 06 89512 110 22 -.6
2007 12 06 89512 270 6 -.3
2007 12 07 89512 190 8 -4
2007 12 07 89512 220 6 -3.9
2007 12 07 89512 40 6 -3.8
2007 12 07 89512 60 2 -2.9
2007 12 08 89512 130 14 -4.7
2007 12 08 89512 120 14 -2.1
2007 12 08 89512 120 32 -.7
2007 12 08 89512 120 24 -1.8
2007 12 09 89512 130 30 -2.1
2007 12 09 89512 130 28 -.1
2007 12 09 89512 130 30 2.1
2007 12 09 89512 210 4 3.9
2007 12 10 89512 190 16 -.8
2007 12 10 89512 160 24 .2
2007 12 10 89512 120 10 3.2
2007 12 10 89512 340 8 2.7
2007 12 11 89512 170 18 0
2007 12 11 89512 150 28 0
2007 12 11 89512 80 14 2
2007 12 11 89512 290 2 2.7
2007 12 12 89512 200 26 -1.3
2007 12 12 89512 150 26 .4
2007 12 12 89512 110 8 -3.4
2007 12 12 89512 10 4 2
2007 12 13 89512 140 18 -.9
2007 12 13 89512 150 24 1.7
2007 12 13 89512 120 18 3.2
2007 12 13 89512 130 20 2.1
2007 12 14 89512 130 20 -.1
2007 12 14 89512 130 22 1.3
2007 12 14 89512 120 14 2.6
2007 12 14 89512 120 12 1.8
2007 12 15 89512 130 12 -1.3
2007 12 15 89512 130 18 -.6
2007 12 15 89512 120 22 1
2007 12 15 89512 110 14 .7
2007 12 16 89512 100 12 -2.2
2007 12 16 89512 120 8 -.6
2007 12 16 89512 110 20 .6
2007 12 16 89512 110 14 0
2007 12 17 89512 140 10 -2.2
2007 12 17 89512 120 12 -.8
2007 12 17 89512 200 4 1.3
2007 12 17 89512 50 4 1.6
2007 12 18 89512 240 4 -.7
2007 12 18 89512 180 16 -.8
2007 12 18 89512 80 12 .3
2007 12 18 89512 100 10 -.3
2007 12 19 89512 130 12 -3.1
2007 12 19 89512 130 24 -1.4
2007 12 19 89512 120 20 .2
2007 12 19 89512 120 18 .9
2007 12 20 89512 160 20 -.8
2007 12 20 89512 160 22 -.5
2007 12 20 89512 130 24 1
2007 12 20 89512 120 6 -.2
2007 12 21 89512 210 14 -3.5
2007 12 21 89512 170 18 -2
2007 12 21 89512 30 6 1
2007 12 21 89512 40 4 -.9
2007 12 22 89512 190 8 -2.1
2007 12 22 89512 100 16 -1.4
2007 12 22 89512 110 22 -1.7
2007 12 23 89512 130 26 -2.8
2007 12 23 89512 130 30 -1.5
2007 12 23 89512 120 28 .8
2007 12 23 89512 130 26 .7
2007 12 24 89512 140 20 -1.2
2007 12 24 89512 140 18 .6
2007 12 24 89512 110 8 2.8
2007 12 24 89512 10 4 2.4
2007 12 25 89512 170 10 -.1
2007 12 25 89512 200 10 .6
2007 12 25 89512 50 4 2.7
2007 12 25 89512 170 8 2.2
2007 12 26 89512 190 4 .7
2007 12 26 89512 190 16 .2
2007 12 26 89512 110 8 2.7
2007 12 26 89512 170 6 2.6
2007 12 27 89512 190 24 -.7
2007 12 27 89512 190 24 -.9
2007 12 27 89512 360 4 3.7
2007 12 27 89512 120 2 3.2
2007 12 28 89512 170 14 0
2007 12 28 89512 140 10 .7
2007 12 28 89512 30 8 -1.1
2007 12 28 89512 40 4 -1
2007 12 29 89512 310 6 -1.7
2007 12 29 89512 320 8 -1.7
2007 12 29 89512 330 12 -.5
2007 12 29 89512 150 6 -2.5
2007 12 30 89512 150 4 -3.6
2007 12 30 89512 350 4 -2.3
2007 12 30 89512 60 6 -1.5
2007 12 30 89512 90 2 -.2
2007 12 31 89512 150 8 -2.3
2007 12 31 89512 130 8 .4
2007 12 31 89512 40 4 .3
2007 12 31 89512 20 6 -.8
2008 12 01 89512 140 16 -2.3
2008 12 01 89512 150 18 -1.9
2008 12 01 89512 220 4 1.6
2008 12 01 89512 250 6 .9
2008 12 02 89512 150 18 -3.6
2008 12 02 89512 160 24 -2.4
2008 12 02 89512 70 10 1.7
2008 12 02 89512 120 26 -.2
2008 12 03 89512 140 28 -2.3
2008 12 03 89512 130 32 -1.2
2008 12 03 89512 120 32 0
2008 12 03 89512 120 18 0
2008 12 04 89512 110 10 -2.6
2008 12 04 89512 120 26 -1.5
2008 12 04 89512 100 26 -.9
2008 12 04 89512 100 26 -3.2
2008 12 05 89512 110 16 -4.7
2008 12 05 89512 120 14 -4
2008 12 05 89512 90 16 -.9
2008 12 05 89512 110 12 -.1
2008 12 06 89512 120 16 -2.1
2008 12 06 89512 120 28 -1
2008 12 06 89512 90 22 -1.1
2008 12 06 89512 100 8 -1
2008 12 07 89512 170 8 -4.2
2008 12 07 89512 110 4 -1.4
2008 12 07 89512 50 6 -.6
2008 12 07 89512 90 14 -2.4
2008 12 08 89512 120 12 -4.3
2008 12 08 89512 100 22 -4.4
2008 12 08 89512 100 28 -2.2
2008 12 08 89512 120 30 -2.5
2008 12 09 89512 130 34 -2.9
2008 12 09 89512 130 34 -1.7
2008 12 09 89512 110 26 0
2008 12 09 89512 110 18 -.4
2008 12 10 89512 130 30 -.2
2008 12 10 89512 150 22 -1.6
2008 12 10 89512 120 34 .7
2008 12 10 89512 100 16 -5.7
2008 12 11 89512 120 20 -2.3
2008 12 11 89512 120 24 -3.2
2008 12 11 89512 90 8 .7
2008 12 11 89512 130 8 -.2
2008 12 12 89512 170 16 -2.6
2008 12 12 89512 120 12 -1.5
2008 12 12 89512 110 16 .6
2008 12 12 89512 140 6 0
2008 12 13 89512 190 16 -2.3
2008 12 13 89512 160 18 -.5
2008 12 13 89512 90 14 1.3
2008 12 13 89512 110 10 .7
2008 12 14 89512 110 16 -1.9
2008 12 14 89512 110 26 -2
2008 12 14 89512 100 24 .1
2008 12 14 89512 110 10 -.4
2008 12 15 89512 130 22 -2.8
2008 12 15 89512 110 22 -2.5
2008 12 15 89512 90 22 -1.5
2008 12 15 89512 100 18 -2.2
2008 12 16 89512 120 20 -2.3
2008 12 16 89512 130 22 -2.3
2008 12 16 89512 110 26 -1.3
2008 12 16 89512 120 18 -1.9
2008 12 17 89512 140 24 -1.7
2008 12 17 89512 130 26 -1.2
2008 12 17 89512 110 28 .4
2008 12 17 89512 110 12 .1
2008 12 18 89512 130 22 -1.1
2008 12 18 89512 120 10 -.3
2008 12 18 89512 100 18 1.8
2008 12 18 89512 150 8 1
2008 12 19 89512 150 12 -1.5
2008 12 19 89512 170 20 -2
2008 12 19 89512 170 20 -2
2008 12 19 89512 20 2 1.4
2008 12 20 89512 180 16 -2.6
2008 12 20 89512 120 12 -1.6
2008 12 20 89512 60 8 .6
2008 12 20 89512 270 4 .9
2008 12 21 89512 190 12 -2.1
2008 12 21 89512 120 16 -1.5
2008 12 21 89512 340 8 -.6
2008 12 21 89512 10 4 -1.8
2008 12 22 89512 100 2 -2.9
2008 12 22 89512 140 18 .6
2008 12 22 89512 110 18 2.2
2008 12 22 89512 140 8 2.5
2008 12 23 89512 160 28 -.5
2008 12 23 89512 110 26 .7
2008 12 23 89512 100 24 2.3
2008 12 23 89512 120 20 1.5
2008 12 24 89512 120 26 .1
2008 12 24 89512 110 34 .2
2008 12 24 89512 100 32 .8
2008 12 24 89512 110 26 -.1
2008 12 25 89512 130 14 -1.1
2008 12 25 89512 100 8 -.7
2008 12 25 89512 30 6 1.3
2008 12 25 89512 340 8 .4
2008 12 26 89512 140 4 -2.2
2008 12 26 89512 130 14 -1.5
2008 12 26 89512 90 8 -.6
2008 12 26 89512 70 4 -.1
2008 12 27 89512 50 2 -2.4
2008 12 27 89512 40 8 -2.9
2008 12 27 89512 140 6 -.9
2008 12 27 89512 20 4 -1.3
2008 12 28 89512 80 2 -2.7
2008 12 28 89512 110 16 -3.1
2008 12 28 89512 110 28 -1.7
2008 12 28 89512 110 32 -2.9
2008 12 29 89512 110 34 -2.9
2008 12 29 89512 130 32 -2.5
2008 12 29 89512 130 30 -3.3
2008 12 29 89512 120 26 -2.9
2008 12 30 89512 130 16 -2.1
2008 12 30 89512 130 12 -2.1
2008 12 30 89512 100 8 .8
2008 12 30 89512 130 8 1.9
2008 12 31 89512 170 16 -1.5
2008 12 31 89512 140 18 .4
2008 12 31 89512 110 16 1.7
2008 12 31 89512 110 26 -1.7
2009 12 01 89512 150 28 -2.7
2009 12 01 89512 150 28 -1.2
2009 12 01 89512 130 18 -.3
2009 12 02 89512 150 28 -2.7
2009 12 02 89512 130 6 -.7
2009 12 02 89512 20 6 1.1
2009 12 02 89512 30 4 -.2
2009 12 03 89512 340 2 -4.3
2009 12 03 89512 40 6 .5
2009 12 03 89512 110 4 -.4
2009 12 04 89512 50 6 -.7
2009 12 04 89512 130 32 -2.1
2009 12 04 89512 120 24 -1.7
2009 12 04 89512 130 26 -2.2
2009 12 05 89512 130 12 -6.2
2009 12 05 89512 160 18 -3.8
2009 12 05 89512 100 4 0
2009 12 05 89512 210 16 -.9
2009 12 06 89512 120 8 -4.9
2009 12 06 89512 170 24 -3.1
2009 12 06 89512 50 12 -.6
2009 12 06 89512 100 14 -2
2009 12 07 89512 130 26 -3.9
2009 12 07 89512 120 24 -2.6
2009 12 07 89512 90 22 -2.9
2009 12 07 89512 110 26 -4.1
2009 12 08 89512 120 30 -5.1
2009 12 08 89512 120 30 -4.1
2009 12 08 89512 120 32 -3.2
2009 12 08 89512 120 34 -2.2
2009 12 09 89512 130 40 -1.6
2009 12 09 89512 120 38 -1.1
2009 12 09 89512 120 28 -.5
2009 12 09 89512 110 26 .2
2009 12 10 89512 120 16 -1.2
2009 12 10 89512 120 22 -2.5
2009 12 10 89512 120 20 -2.3
2009 12 10 89512 120 12 -3.1
2009 12 11 89512 120 10 -3.3
2009 12 11 89512 110 12 -2.8
2009 12 11 89512 130 6 -.2
2009 12 11 89512 140 8 -.4
2009 12 12 89512 150 10 -2.5
2009 12 12 89512 110 12 -1.5
2009 12 12 89512 110 8 1.2
2009 12 12 89512 160 6 -.3
2009 12 13 89512 160 12 -3.2
2009 12 13 89512 180 6 -.8
2009 12 13 89512 100 8 1.2
2009 12 13 89512 150 10 -.9
2009 12 14 89512 150 22 -3.1
2009 12 14 89512 140 26 -2.1
2009 12 14 89512 120 16 0
2009 12 14 89512 120 14 -.9
2009 12 15 89512 130 26 -2.7
2009 12 15 89512 140 34 -2.9
2009 12 15 89512 120 28 .8
2009 12 15 89512 120 22 .6
2009 12 16 89512 140 30 -1.9
2009 12 16 89512 140 22 -1.3
2009 12 16 89512 40 6 1.5
2009 12 16 89512 130 6 .3
2009 12 17 89512 150 34 -1.7
2009 12 17 89512 170 28 -2.2
2009 12 17 89512 120 14 2.7
2009 12 17 89512 190 4 2.2
2009 12 18 89512 120 2 -3.9
2009 12 18 89512 140 4 -2.3
2009 12 18 89512 60 4 0
2009 12 18 89512 140 6 -.5
2009 12 19 89512 160 10 -3.4
2009 12 19 89512 120 20 -.9
2009 12 19 89512 110 10 2
2009 12 19 89512 190 4 .9
2009 12 20 89512 180 16 -2.2
2009 12 20 89512 200 4 -1.7
2009 12 20 89512 30 6 -.6
2009 12 20 89512 360 4 -.7
2009 12 21 89512 0 0 -3.5
2009 12 21 89512 10 2 -4.7
2009 12 21 89512 40 6 -3.5
2009 12 21 89512 100 2 -3.7
2009 12 22 89512 140 6 -5.8
2009 12 22 89512 50 4 -4.1
2009 12 22 89512 40 4 -.3
2009 12 22 89512 30 4 -2.3
2009 12 23 89512 340 2 -6
2009 12 23 89512 130 10 -2.4
2009 12 23 89512 90 8 -.2
2009 12 23 89512 20 4 -.6
2009 12 24 89512 190 10 -2.9
2009 12 24 89512 170 18 -2.2
2009 12 24 89512 30 4 -.5
2009 12 24 89512 30 4 -2.2
2009 12 25 89512 160 12 -3.3
2009 12 25 89512 170 30 -3.1
2009 12 25 89512 110 16 .5
2009 12 25 89512 240 2 .5
2009 12 26 89512 140 6 -3.2
2009 12 26 89512 50 4 -2.6
2009 12 26 89512 30 10 -1.8
2009 12 26 89512 30 4 -2.2
2009 12 27 89512 200 10 -4.6
2009 12 27 89512 120 10 -2.8
2009 12 27 89512 110 10 -1.8
2009 12 27 89512 160 4 -1.2
2009 12 28 89512 130 10 -3.8
2009 12 28 89512 150 14 -3.5
2009 12 28 89512 150 4 -.3
2009 12 28 89512 150 2 -1.3
2009 12 29 89512 200 12 -4.9
2009 12 29 89512 150 8 -4.6
2009 12 29 89512 30 8 -1.4
2009 12 29 89512 110 8 -2.6
2009 12 30 89512 130 16 -4.9
2009 12 30 89512 140 16 -3.6
2009 12 30 89512 80 10 0
2009 12 30 89512 150 6 .7
2009 12 31 89512 130 20 -.2
2009 12 31 89512 130 28 -.8
2009 12 31 89512 120 26 -.1
2009 12 31 89512 120 22 -.2
2010 12 01 89512 190 18 -5.5
2010 12 01 89512 120 11 -4.1
2010 12 01 89512 90 18 -2.1
2010 12 01 89512 100 12 -3.4
2010 12 02 89512 190 18 -5.5
2010 12 02 89512 170 23 -5.7
2010 12 02 89512 60 7 -3.2
2010 12 02 89512 330 12 -4.7
2010 12 03 89512 140 10 -8.2
2010 12 03 89512 170 9 -6.4
2010 12 03 89512 320 10 -3.5
2010 12 03 89512 290 10 -4.5
2010 12 04 89512 130 14 -7.4
2010 12 04 89512 50 3 -5.7
2010 12 04 89512 10 8 -5
2010 12 04 89512 50 11 -4
2010 12 05 89512 160 17 -6.9
2010 12 05 89512 130 23 -6.1
2010 12 05 89512 100 18 -2.9
2010 12 05 89512 130 11 -2.7
2010 12 06 89512 130 27 -5.1
2010 12 06 89512 120 36 -3.6
2010 12 06 89512 120 47 -2.4
2010 12 07 89512 130 47 -2.1
2010 12 07 89512 130 45 -.4
2010 12 07 89512 130 43 1.4
2010 12 07 89512 130 38 .8
2010 12 08 89512 140 32 -1.6
2010 12 08 89512 140 32 -1.2
2010 12 08 89512 130 30 2.2
2010 12 09 89512 170 32 -2.2
2010 12 09 89512 130 32 -1.2
2010 12 09 89512 100 20 -.3
2010 12 09 89512 120 24 .2
2010 12 10 89512 140 17 -3.6
2010 12 10 89512 130 25 -2.8
2010 12 10 89512 110 12 .1
2010 12 10 89512 170 12 .8
2010 12 11 89512 120 21 -.6
2010 12 11 89512 120 40 .1
2010 12 11 89512 110 29 -.7
2010 12 12 89512 100 18 1.9
2010 12 12 89512 100 7 1.9
2010 12 13 89512 130 22 .5
2010 12 13 89512 110 20 1.3
2010 12 13 89512 100 16 .4
2010 12 14 89512 120 18 -1.7
2010 12 14 89512 110 16 -.2
2010 12 14 89512 50 5 -1
2010 12 14 89512 130 6 2
2010 12 15 89512 120 16 -1.1
2010 12 15 89512 120 14 -.7
2010 12 15 89512 90 20 .6
2010 12 15 89512 110 25 .9
2010 12 16 89512 110 21 -1.6
2010 12 16 89512 110 27 -.8
2010 12 16 89512 120 36 -.2
2010 12 16 89512 110 34 -1.3
2010 12 17 89512 110 32 -1.3
2010 12 17 89512 120 36 -.7
2010 12 17 89512 110 40 -.2
2010 12 17 89512 120 30 .8
2010 12 18 89512 130 34 1.1
2010 12 18 89512 120 31 .1
2010 12 18 89512 100 18 2.5
2010 12 18 89512 90 10 3.1
2010 12 19 89512 80 3 -1
2010 12 19 89512 0 2 -3.1
2010 12 19 89512 30 4 -2.5
2010 12 20 89512 120 3 -3.4
2010 12 20 89512 100 11 -2.7
2010 12 20 89512 90 3 -1.4
2010 12 20 89512 120 15 -.9
2010 12 21 89512 110 15 -.2
2010 12 21 89512 130 11 1.4
2010 12 21 89512 20 5 2.9
2010 12 21 89512 290 5 3.4
2010 12 22 89512 130 3 -.8
2010 12 22 89512 160 13 .5
2010 12 22 89512 40 5 1.7
2010 12 22 89512 360 7 .2
2010 12 23 89512 90 3 -2.2
2010 12 23 89512 60 4 -2.9
2010 12 23 89512 20 5 -2
2010 12 23 89512 90 2 -.1
2010 12 24 89512 120 5 -3.2
2010 12 24 89512 40 5 -3.9
2010 12 24 89512 340 4 -2.8
2010 12 24 89512 270 5 -.6
2010 12 25 89512 340 4 -3.6
2010 12 25 89512 20 3 -2.9
2010 12 25 89512 350 7 -1.5
2010 12 25 89512 350 4 -1.1
2010 12 26 89512 140 4 -4.8
2010 12 26 89512 130 12 1.3
2010 12 26 89512 80 5 4
2010 12 26 89512 100 11 2.5
2010 12 27 89512 290 4 -2.3
2010 12 27 89512 90 8 .6
2010 12 27 89512 100 17 2.7
2010 12 27 89512 50 5 1
2010 12 28 89512 130 10 -.6
2010 12 28 89512 120 16 -.9
2010 12 28 89512 100 25 -1.2
2010 12 28 89512 100 27 -.9
2010 12 29 89512 120 30 -.8
2010 12 29 89512 120 30 .1
2010 12 29 89512 100 25 2.3
2010 12 29 89512 100 20 1
2010 12 30 89512 120 18 .6
2010 12 30 89512 100 16 3.3
2010 12 30 89512 110 22 1.8
2010 12 31 89512 140 18 -1
2010 12 31 89512 140 18 .8
2010 12 31 89512 120 24 1.6
2010 12 31 89512 100 20 .6
2011 12 01 89512 30 3 -10.9
2011 12 01 89512 60 8 -7.6
2011 12 01 89512 120 6 -7.6
2011 12 02 89512 210 2 -7.9
2011 12 02 89512 110 10 -8.7
2011 12 02 89512 160 4 -7.2
2011 12 02 89512 40 6 -7.4
2011 12 03 89512 60 2 -9.2
2011 12 03 89512 130 14 -8
2011 12 03 89512 100 10 -4.7
2011 12 03 89512 40 6 -5.7
2011 12 04 89512 120 12 -8.6
2011 12 04 89512 140 14 -8.6
2011 12 04 89512 110 8 -5.4
2011 12 04 89512 310 4 -4
2011 12 05 89512 120 4 -7.2
2011 12 05 89512 120 3 -6.3
2011 12 05 89512 150 4 -2.9
2011 12 05 89512 60 3 -5.7
2011 12 06 89512 0 0 -6.6
2011 12 06 89512 130 2 -6
2011 12 06 89512 20 4 -4.9
2011 12 06 89512 50 5 -5.9
2011 12 07 89512 40 2 -8
2011 12 07 89512 50 3 -7.1
2011 12 07 89512 140 4 -4.5
2011 12 07 89512 70 3 -5.7
2011 12 08 89512 130 16 -7.5
2011 12 08 89512 120 30 -8.4
2011 12 08 89512 120 42 -7.8
2011 12 08 89512 120 44 -7.4
2011 12 09 89512 130 44 -8.1
2011 12 09 89512 130 46 -7.9
2011 12 09 89512 130 44 -5.7
2011 12 09 89512 130 38 -5.3
2011 12 10 89512 130 40 -5.5
2011 12 10 89512 130 34 -5.4
2011 12 10 89512 120 30 -4.4
2011 12 10 89512 120 26 -4.4
2011 12 11 89512 120 24 -4.5
2011 12 11 89512 130 26 -4.1
2011 12 11 89512 320 16 -6.4
2011 12 11 89512 50 4 -7.1
2011 12 12 89512 100 4 -8.2
2011 12 12 89512 60 6 -8.8
2011 12 12 89512 30 4 -4.5
2011 12 12 89512 290 8 -3.4
2011 12 13 89512 120 6 -9.5
2011 12 13 89512 0 0 -8.6
2011 12 13 89512 20 4 -4.6
2011 12 13 89512 20 4 -6
2011 12 14 89512 140 4 -9.2
2011 12 14 89512 200 2 -7.5
2011 12 14 89512 80 10 -5.8
2011 12 14 89512 130 22 -6
2011 12 15 89512 130 24 -7.6
2011 12 15 89512 120 44 -6
2011 12 15 89512 130 62 -6.2
2011 12 15 89512 130 60 -5.7
2011 12 16 89512 130 48 -5.2
2011 12 16 89512 120 32 -3.5
2011 12 16 89512 120 24 -2.4
2011 12 16 89512 130 30 -.6
2011 12 17 89512 130 26 -1.2
2011 12 17 89512 130 26 .3
2011 12 17 89512 120 32 0
2011 12 17 89512 100 34 0
2011 12 18 89512 100 14 -1.1
2011 12 18 89512 100 14 -3.1
2011 12 18 89512 90 18 -1
2011 12 18 89512 110 16 -2.2
2011 12 19 89512 130 22 -3.2
2011 12 19 89512 140 18 -2.2
